fromNode	toNode	weight	direction	fromAltName	toAltName
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.FRAGSCAFF_29__FRAGMENT_4.34	0.227740891786704	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.FRAGSCAFF_5__FRAGMENT_5.3	0.483703545111578	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.FRAGSCAFF_60.8	0.550477157134887	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.FRAGSCAFF_75__FRAGMENT_3.13	0.208532338281605	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_0.149	0.115402992854155	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_0.180	0.579284868020829	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_0.2	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_0.460	0.441524862479294	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_0.482	0.181355516014902	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_0.483	0.183619632782073	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.1676	0.259710853391352	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.1678	0.306147428275269	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.1802	0.338598618960994	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.2066	0.303950699018727	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.2541	0.17277976541029	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.71	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.816	0.46799722997448	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_1.969	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_10.156	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_10.463	0.173296714384487	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_10.982	0.259414246993274	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.1173	0.295701030553157	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.238	0.264220054280652	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.239	0.605800252610348	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.277	0.23654654437467	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.706	0.205280266439901	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.71	0.583756368367444	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.743	0.253428447615763	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_11.744	0.382919279411834	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_12.1345	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_12.211	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_12.300	0.548893568953	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_12.567	0.240806592109381	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_13.1020	0.290374420591129	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_13.1192	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_13.1309	0.204451969077872	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_13.1374	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_13.181	0.266245979222075	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_13.759	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.1046	0.278586494683729	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.1095	0.306535829151501	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.150	0.134958502504798	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.320	0.586966091703602	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.387	0.321501674986212	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.646	0.286064048547667	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_14.997	0.311009360972908	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.1555	0.504210864677593	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.1602	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.1825	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.2018	0.268907556758887	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.2507	0.123739770674495	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.2568	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.2638	0.102356616899872	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_15.2640	0.585157903900621	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_16.1327	0.154613064841742	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_16.1329	0.282864273930503	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_16.165	0.17219388518769	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_16.568	0.227672316894963	undirected	NA	NA
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	evm.TU.HIC_ASM_16.882	0.124011527853568	undirected	NA	NA
