nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	NA	salmon
evm.TU.FRAGSCAFF_96__FRAGMENT_3.1	NA	salmon
evm.TU.HIC_ASM_0.601	NA	salmon
evm.TU.HIC_ASM_1.1481	NA	salmon
evm.TU.HIC_ASM_1.149	NA	salmon
evm.TU.HIC_ASM_1.1509	NA	salmon
evm.TU.HIC_ASM_1.1515	NA	salmon
evm.TU.HIC_ASM_1.1522	NA	salmon
evm.TU.HIC_ASM_1.1700	NA	salmon
evm.TU.HIC_ASM_1.2305	NA	salmon
evm.TU.HIC_ASM_1.231	NA	salmon
evm.TU.HIC_ASM_1.235	NA	salmon
evm.TU.HIC_ASM_1.279	NA	salmon
evm.TU.HIC_ASM_1.419	NA	salmon
evm.TU.HIC_ASM_1.849	NA	salmon
evm.TU.HIC_ASM_1.998	NA	salmon
evm.TU.HIC_ASM_10.1132	NA	salmon
evm.TU.HIC_ASM_10.1166	NA	salmon
evm.TU.HIC_ASM_10.415	NA	salmon
evm.TU.HIC_ASM_10.440	NA	salmon
evm.TU.HIC_ASM_10.464	NA	salmon
evm.TU.HIC_ASM_10.472	NA	salmon
evm.TU.HIC_ASM_10.543	NA	salmon
evm.TU.HIC_ASM_10.675	NA	salmon
evm.TU.HIC_ASM_10.723	NA	salmon
evm.TU.HIC_ASM_10.724	NA	salmon
evm.TU.HIC_ASM_10.850	NA	salmon
evm.TU.HIC_ASM_10.851	NA	salmon
evm.TU.HIC_ASM_10.912	NA	salmon
evm.TU.HIC_ASM_11.166	NA	salmon
evm.TU.HIC_ASM_11.208	NA	salmon
evm.TU.HIC_ASM_11.409	NA	salmon
evm.TU.HIC_ASM_11.720	NA	salmon
evm.TU.HIC_ASM_11.78	NA	salmon
evm.TU.HIC_ASM_12.1	NA	salmon
evm.TU.HIC_ASM_12.26	NA	salmon
evm.TU.HIC_ASM_12.701	NA	salmon
evm.TU.HIC_ASM_12.895	NA	salmon
evm.TU.HIC_ASM_12.904	NA	salmon
evm.TU.HIC_ASM_13.1402	NA	salmon
evm.TU.HIC_ASM_13.220	NA	salmon
evm.TU.HIC_ASM_13.756	NA	salmon
evm.TU.HIC_ASM_13.854	NA	salmon
evm.TU.HIC_ASM_14.109	NA	salmon
evm.TU.HIC_ASM_14.1173	NA	salmon
evm.TU.HIC_ASM_14.201	NA	salmon
evm.TU.HIC_ASM_14.580	NA	salmon
evm.TU.HIC_ASM_14.581	NA	salmon
evm.TU.HIC_ASM_14.641	NA	salmon
evm.TU.HIC_ASM_14.665	NA	salmon
evm.TU.HIC_ASM_14.752	NA	salmon
evm.TU.HIC_ASM_15.1234	NA	salmon
evm.TU.HIC_ASM_15.1317	NA	salmon
evm.TU.HIC_ASM_15.1558	NA	salmon
evm.TU.HIC_ASM_15.2403	NA	salmon
evm.TU.HIC_ASM_15.2413	NA	salmon
evm.TU.HIC_ASM_15.2523	NA	salmon
evm.TU.HIC_ASM_15.269	NA	salmon
evm.TU.HIC_ASM_15.304	NA	salmon
