nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.HIC_ASM_0.184	NA	pink
evm.TU.HIC_ASM_0.218	NA	pink
evm.TU.HIC_ASM_0.289	NA	pink
evm.TU.HIC_ASM_0.91	NA	pink
evm.TU.HIC_ASM_1.2035	NA	pink
evm.TU.HIC_ASM_10.490	NA	pink
evm.TU.HIC_ASM_10.495	NA	pink
evm.TU.HIC_ASM_10.532	NA	pink
evm.TU.HIC_ASM_10.859	NA	pink
evm.TU.HIC_ASM_11.104	NA	pink
evm.TU.HIC_ASM_11.1156	NA	pink
evm.TU.HIC_ASM_11.260	NA	pink
evm.TU.HIC_ASM_11.49	NA	pink
evm.TU.HIC_ASM_12.1184	NA	pink
evm.TU.HIC_ASM_12.168	NA	pink
evm.TU.HIC_ASM_12.289	NA	pink
evm.TU.HIC_ASM_13.337	NA	pink
evm.TU.HIC_ASM_13.359	NA	pink
evm.TU.HIC_ASM_13.368	NA	pink
evm.TU.HIC_ASM_13.467	NA	pink
evm.TU.HIC_ASM_13.700	NA	pink
evm.TU.HIC_ASM_14.256	NA	pink
evm.TU.HIC_ASM_14.452	NA	pink
evm.TU.HIC_ASM_14.487	NA	pink
evm.TU.HIC_ASM_15.1267	NA	pink
evm.TU.HIC_ASM_15.2140	NA	pink
evm.TU.HIC_ASM_15.2339	NA	pink
evm.TU.HIC_ASM_15.2364	NA	pink
evm.TU.HIC_ASM_15.2630	NA	pink
evm.TU.HIC_ASM_15.815	NA	pink
evm.TU.HIC_ASM_16.1050	NA	pink
evm.TU.HIC_ASM_16.1143	NA	pink
evm.TU.HIC_ASM_16.14	NA	pink
evm.TU.HIC_ASM_16.515	NA	pink
evm.TU.HIC_ASM_16.988	NA	pink
evm.TU.HIC_ASM_17.1019	NA	pink
evm.TU.HIC_ASM_17.1028	NA	pink
evm.TU.HIC_ASM_17.1117	NA	pink
evm.TU.HIC_ASM_17.1127	NA	pink
evm.TU.HIC_ASM_17.475	NA	pink
evm.TU.HIC_ASM_18.16	NA	pink
evm.TU.HIC_ASM_18.472	NA	pink
evm.TU.HIC_ASM_2.247	NA	pink
evm.TU.HIC_ASM_2.794	NA	pink
evm.TU.HIC_ASM_2.953	NA	pink
evm.TU.HIC_ASM_3.1799	NA	pink
evm.TU.HIC_ASM_3.1850	NA	pink
evm.TU.HIC_ASM_3.1877	NA	pink
evm.TU.HIC_ASM_4.770	NA	pink
evm.TU.HIC_ASM_4.793	NA	pink
evm.TU.HIC_ASM_4.909	NA	pink
evm.TU.HIC_ASM_5.1198	NA	pink
evm.TU.HIC_ASM_5.1199	NA	pink
evm.TU.HIC_ASM_5.1296	NA	pink
evm.TU.HIC_ASM_5.560	NA	pink
evm.TU.HIC_ASM_6.213	NA	pink
evm.TU.HIC_ASM_6.2382	NA	pink
evm.TU.HIC_ASM_6.2579	NA	pink
evm.TU.HIC_ASM_6.3034	NA	pink
evm.TU.HIC_ASM_6.3035	NA	pink
evm.TU.HIC_ASM_6.3207	NA	pink
evm.TU.HIC_ASM_6.3446	NA	pink
evm.TU.HIC_ASM_6.387	NA	pink
evm.TU.HIC_ASM_6.3953	NA	pink
evm.TU.HIC_ASM_6.3957	NA	pink
evm.TU.HIC_ASM_6.4057	NA	pink
evm.TU.HIC_ASM_6.4158	NA	pink
evm.TU.HIC_ASM_6.635	NA	pink
evm.TU.HIC_ASM_6.728	NA	pink
evm.TU.HIC_ASM_6.774	NA	pink
evm.TU.HIC_ASM_7.105	NA	pink
evm.TU.HIC_ASM_7.1792	NA	pink
evm.TU.HIC_ASM_7.18	NA	pink
evm.TU.HIC_ASM_7.1889	NA	pink
evm.TU.HIC_ASM_7.2179	NA	pink
evm.TU.HIC_ASM_7.2238	NA	pink
evm.TU.HIC_ASM_7.270	NA	pink
evm.TU.HIC_ASM_7.328	NA	pink
evm.TU.HIC_ASM_7.34	NA	pink
evm.TU.HIC_ASM_7.378	NA	pink
evm.TU.HIC_ASM_7.604	NA	pink
evm.TU.HIC_ASM_8.1115	NA	pink
evm.TU.HIC_ASM_8.1468	NA	pink
evm.TU.HIC_ASM_8.1790	NA	pink
evm.TU.HIC_ASM_8.180	NA	pink
evm.TU.HIC_ASM_8.364	NA	pink
evm.TU.HIC_ASM_8.80	NA	pink
evm.TU.HIC_ASM_9.1090	NA	pink
evm.TU.HIC_ASM_9.1229	NA	pink
evm.TU.HIC_ASM_9.1540	NA	pink
evm.TU.HIC_ASM_9.168	NA	pink
evm.TU.HIC_ASM_9.417	NA	pink
evm.TU.ORIGINAL_134__FRAGMENT_1.7	NA	pink
evm.TU.ORIGINAL_153.21	NA	pink
evm.TU.ORIGINAL_247__FRAGMENT_2.36	NA	pink
evm.TU.ORIGINAL_320__FRAGMENT_2.1	NA	pink
evm.TU.ORIGINAL_437__FRAGMENT_2.19	NA	pink
evm.TU.ORIGINAL_458.13	NA	pink
PB.18236	NA	pink
PB.16383	NA	pink
PB.462	NA	pink
PB.12283	NA	pink
PB.4035	NA	pink
