nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_36.5	NA	purple
evm.TU.FRAGSCAFF_44__FRAGMENT_2.14	NA	purple
evm.TU.FRAGSCAFF_52__FRAGMENT_3.2	NA	purple
evm.TU.FRAGSCAFF_57__FRAGMENT_2.37	NA	purple
evm.TU.FRAGSCAFF_59.3	NA	purple
evm.TU.FRAGSCAFF_72__FRAGMENT_4.1	NA	purple
evm.TU.FRAGSCAFF_72__FRAGMENT_4.2	NA	purple
evm.TU.HIC_ASM_0.286	NA	purple
evm.TU.HIC_ASM_0.53	NA	purple
evm.TU.HIC_ASM_0.583	NA	purple
evm.TU.HIC_ASM_0.774	NA	purple
evm.TU.HIC_ASM_0.910	NA	purple
evm.TU.HIC_ASM_1.133	NA	purple
evm.TU.HIC_ASM_1.1597	NA	purple
evm.TU.HIC_ASM_1.1794	NA	purple
evm.TU.HIC_ASM_1.2575	NA	purple
evm.TU.HIC_ASM_1.379	NA	purple
evm.TU.HIC_ASM_10.276	NA	purple
evm.TU.HIC_ASM_10.522	NA	purple
evm.TU.HIC_ASM_10.748	NA	purple
evm.TU.HIC_ASM_10.860	NA	purple
evm.TU.HIC_ASM_11.1226	NA	purple
evm.TU.HIC_ASM_11.21	NA	purple
evm.TU.HIC_ASM_12.1016	NA	purple
evm.TU.HIC_ASM_12.1257	NA	purple
evm.TU.HIC_ASM_12.255	NA	purple
evm.TU.HIC_ASM_12.316	NA	purple
evm.TU.HIC_ASM_12.331	NA	purple
evm.TU.HIC_ASM_13.1246	NA	purple
evm.TU.HIC_ASM_13.1392	NA	purple
evm.TU.HIC_ASM_14.1194	NA	purple
evm.TU.HIC_ASM_14.287	NA	purple
evm.TU.HIC_ASM_14.524	NA	purple
evm.TU.HIC_ASM_14.840	NA	purple
evm.TU.HIC_ASM_14.94	NA	purple
evm.TU.HIC_ASM_15.1018	NA	purple
evm.TU.HIC_ASM_15.1292	NA	purple
evm.TU.HIC_ASM_15.1324	NA	purple
evm.TU.HIC_ASM_15.1380	NA	purple
evm.TU.HIC_ASM_15.145	NA	purple
evm.TU.HIC_ASM_15.1982	NA	purple
evm.TU.HIC_ASM_15.2232	NA	purple
evm.TU.HIC_ASM_15.359	NA	purple
evm.TU.HIC_ASM_15.698	NA	purple
evm.TU.HIC_ASM_16.1226	NA	purple
evm.TU.HIC_ASM_16.1258	NA	purple
evm.TU.HIC_ASM_16.1384	NA	purple
evm.TU.HIC_ASM_16.451	NA	purple
evm.TU.HIC_ASM_16.813	NA	purple
evm.TU.HIC_ASM_17.108	NA	purple
evm.TU.HIC_ASM_17.109	NA	purple
evm.TU.HIC_ASM_17.1239	NA	purple
evm.TU.HIC_ASM_17.168	NA	purple
evm.TU.HIC_ASM_17.189	NA	purple
evm.TU.HIC_ASM_17.337	NA	purple
evm.TU.HIC_ASM_17.487	NA	purple
evm.TU.HIC_ASM_17.616	NA	purple
evm.TU.HIC_ASM_18.1006	NA	purple
evm.TU.HIC_ASM_18.1007	NA	purple
evm.TU.HIC_ASM_18.1039	NA	purple
evm.TU.HIC_ASM_18.1040	NA	purple
evm.TU.HIC_ASM_18.1078	NA	purple
evm.TU.HIC_ASM_18.968	NA	purple
evm.TU.HIC_ASM_2.435	NA	purple
evm.TU.HIC_ASM_2.812	NA	purple
evm.TU.HIC_ASM_2.874	NA	purple
evm.TU.HIC_ASM_3.1076	NA	purple
evm.TU.HIC_ASM_3.151	NA	purple
evm.TU.HIC_ASM_3.1870	NA	purple
evm.TU.HIC_ASM_3.70	NA	purple
evm.TU.HIC_ASM_4.1071	NA	purple
evm.TU.HIC_ASM_4.1305	NA	purple
evm.TU.HIC_ASM_4.1362	NA	purple
evm.TU.HIC_ASM_4.1567	NA	purple
evm.TU.HIC_ASM_4.290	NA	purple
evm.TU.HIC_ASM_5.1297	NA	purple
evm.TU.HIC_ASM_5.701	NA	purple
evm.TU.HIC_ASM_6.1664	NA	purple
evm.TU.HIC_ASM_6.1786	NA	purple
evm.TU.HIC_ASM_6.2595	NA	purple
evm.TU.HIC_ASM_6.2751	NA	purple
evm.TU.HIC_ASM_6.3094	NA	purple
evm.TU.HIC_ASM_6.340	NA	purple
evm.TU.HIC_ASM_6.3875	NA	purple
evm.TU.HIC_ASM_6.4024	NA	purple
evm.TU.HIC_ASM_6.4110	NA	purple
evm.TU.HIC_ASM_6.634	NA	purple
evm.TU.HIC_ASM_6.726	NA	purple
evm.TU.HIC_ASM_6.821	NA	purple
evm.TU.HIC_ASM_7.1412	NA	purple
evm.TU.HIC_ASM_7.1513	NA	purple
evm.TU.HIC_ASM_7.1626	NA	purple
evm.TU.HIC_ASM_7.2008	NA	purple
evm.TU.HIC_ASM_7.2023	NA	purple
evm.TU.HIC_ASM_7.2125	NA	purple
evm.TU.HIC_ASM_7.682	NA	purple
evm.TU.HIC_ASM_7.787	NA	purple
evm.TU.HIC_ASM_7.839	NA	purple
evm.TU.HIC_ASM_7.983	NA	purple
evm.TU.HIC_ASM_8.1277	NA	purple
evm.TU.HIC_ASM_8.1460	NA	purple
evm.TU.HIC_ASM_8.1611	NA	purple
evm.TU.HIC_ASM_8.1761	NA	purple
evm.TU.HIC_ASM_8.1814	NA	purple
evm.TU.HIC_ASM_8.1816	NA	purple
evm.TU.HIC_ASM_8.273	NA	purple
evm.TU.HIC_ASM_8.469	NA	purple
evm.TU.HIC_ASM_8.526	NA	purple
evm.TU.HIC_ASM_8.649	NA	purple
evm.TU.HIC_ASM_8.716	NA	purple
evm.TU.HIC_ASM_9.16	NA	purple
evm.TU.HIC_ASM_9.181	NA	purple
evm.TU.HIC_ASM_9.85	NA	purple
evm.TU.ORIGINAL_152.1	NA	purple
evm.TU.ORIGINAL_152.2	NA	purple
evm.TU.ORIGINAL_247__FRAGMENT_2.53	NA	purple
evm.TU.ORIGINAL_277.3	NA	purple
evm.TU.ORIGINAL_376.1	NA	purple
evm.TU.ORIGINAL_394.19	NA	purple
evm.TU.ORIGINAL_460.6	NA	purple
PB.3397	NA	purple
PB.10895	NA	purple
PB.13518	NA	purple
PB.3288	NA	purple
PB.14447	NA	purple
PB.323	NA	purple
PB.21227	NA	purple
PB.17679	NA	purple
PB.303	NA	purple
PB.3083	NA	purple
PB.3500	NA	purple
PB.2430	NA	purple
PB.3497	NA	purple
PB.12143	NA	purple
PB.3088	NA	purple
