nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	NA	turquoise
evm.TU.FRAGSCAFF_7__FRAGMENT_1.11	NA	turquoise
evm.TU.HIC_ASM_0.188	NA	turquoise
evm.TU.HIC_ASM_0.44	NA	turquoise
evm.TU.HIC_ASM_0.605	NA	turquoise
evm.TU.HIC_ASM_0.650	NA	turquoise
evm.TU.HIC_ASM_1.1175	NA	turquoise
evm.TU.HIC_ASM_1.1326	NA	turquoise
evm.TU.HIC_ASM_1.1551	NA	turquoise
evm.TU.HIC_ASM_1.1552	NA	turquoise
evm.TU.HIC_ASM_1.1553	NA	turquoise
evm.TU.HIC_ASM_1.188	NA	turquoise
evm.TU.HIC_ASM_1.753	NA	turquoise
evm.TU.HIC_ASM_10.1216	NA	turquoise
evm.TU.HIC_ASM_10.627	NA	turquoise
evm.TU.HIC_ASM_10.722	NA	turquoise
evm.TU.HIC_ASM_10.998	NA	turquoise
evm.TU.HIC_ASM_11.1337	NA	turquoise
evm.TU.HIC_ASM_11.231	NA	turquoise
evm.TU.HIC_ASM_11.336	NA	turquoise
evm.TU.HIC_ASM_12.1138	NA	turquoise
evm.TU.HIC_ASM_12.156	NA	turquoise
evm.TU.HIC_ASM_12.158	NA	turquoise
evm.TU.HIC_ASM_12.288	NA	turquoise
evm.TU.HIC_ASM_12.960	NA	turquoise
evm.TU.HIC_ASM_12.982	NA	turquoise
evm.TU.HIC_ASM_13.1023	NA	turquoise
evm.TU.HIC_ASM_13.317	NA	turquoise
evm.TU.HIC_ASM_13.925	NA	turquoise
evm.TU.HIC_ASM_13.994	NA	turquoise
evm.TU.HIC_ASM_14.1005	NA	turquoise
evm.TU.HIC_ASM_14.1062	NA	turquoise
evm.TU.HIC_ASM_14.651	NA	turquoise
evm.TU.HIC_ASM_14.668	NA	turquoise
evm.TU.HIC_ASM_14.745	NA	turquoise
evm.TU.HIC_ASM_14.875	NA	turquoise
evm.TU.HIC_ASM_15.1314	NA	turquoise
evm.TU.HIC_ASM_15.1353	NA	turquoise
evm.TU.HIC_ASM_15.1998	NA	turquoise
evm.TU.HIC_ASM_15.2629	NA	turquoise
evm.TU.HIC_ASM_15.361	NA	turquoise
evm.TU.HIC_ASM_15.928	NA	turquoise
evm.TU.HIC_ASM_16.469	NA	turquoise
evm.TU.HIC_ASM_16.483	NA	turquoise
evm.TU.HIC_ASM_16.82	NA	turquoise
evm.TU.HIC_ASM_16.829	NA	turquoise
evm.TU.HIC_ASM_16.851	NA	turquoise
evm.TU.HIC_ASM_16.907	NA	turquoise
evm.TU.HIC_ASM_16.940	NA	turquoise
evm.TU.HIC_ASM_17.11	NA	turquoise
evm.TU.HIC_ASM_17.1240	NA	turquoise
evm.TU.HIC_ASM_17.328	NA	turquoise
evm.TU.HIC_ASM_17.329	NA	turquoise
evm.TU.HIC_ASM_17.757	NA	turquoise
evm.TU.HIC_ASM_18.1253	NA	turquoise
evm.TU.HIC_ASM_18.136	NA	turquoise
evm.TU.HIC_ASM_18.163	NA	turquoise
evm.TU.HIC_ASM_18.316	NA	turquoise
evm.TU.HIC_ASM_18.891	NA	turquoise
evm.TU.HIC_ASM_2.1032	NA	turquoise
evm.TU.HIC_ASM_2.1222	NA	turquoise
evm.TU.HIC_ASM_2.335	NA	turquoise
evm.TU.HIC_ASM_2.581	NA	turquoise
evm.TU.HIC_ASM_3.1173	NA	turquoise
evm.TU.HIC_ASM_3.1969	NA	turquoise
evm.TU.HIC_ASM_3.2101	NA	turquoise
evm.TU.HIC_ASM_3.2193	NA	turquoise
evm.TU.HIC_ASM_3.2283	NA	turquoise
evm.TU.HIC_ASM_3.72	NA	turquoise
evm.TU.HIC_ASM_3.73	NA	turquoise
evm.TU.HIC_ASM_4.1299	NA	turquoise
evm.TU.HIC_ASM_4.828	NA	turquoise
evm.TU.HIC_ASM_5.563	NA	turquoise
evm.TU.HIC_ASM_5.676	NA	turquoise
evm.TU.HIC_ASM_6.1066	NA	turquoise
evm.TU.HIC_ASM_6.116	NA	turquoise
evm.TU.HIC_ASM_6.1167	NA	turquoise
evm.TU.HIC_ASM_6.149	NA	turquoise
evm.TU.HIC_ASM_6.1735	NA	turquoise
evm.TU.HIC_ASM_6.2111	NA	turquoise
evm.TU.HIC_ASM_6.2160	NA	turquoise
evm.TU.HIC_ASM_6.2303	NA	turquoise
evm.TU.HIC_ASM_6.2304	NA	turquoise
evm.TU.HIC_ASM_6.2922	NA	turquoise
evm.TU.HIC_ASM_6.2990	NA	turquoise
evm.TU.HIC_ASM_6.3416	NA	turquoise
evm.TU.HIC_ASM_6.3612	NA	turquoise
evm.TU.HIC_ASM_6.3675	NA	turquoise
evm.TU.HIC_ASM_6.3703	NA	turquoise
evm.TU.HIC_ASM_6.3969	NA	turquoise
evm.TU.HIC_ASM_6.4048	NA	turquoise
evm.TU.HIC_ASM_6.548	NA	turquoise
evm.TU.HIC_ASM_7.1294	NA	turquoise
evm.TU.HIC_ASM_7.1643	NA	turquoise
evm.TU.HIC_ASM_7.1774	NA	turquoise
evm.TU.HIC_ASM_7.1885	NA	turquoise
evm.TU.HIC_ASM_7.1915	NA	turquoise
evm.TU.HIC_ASM_7.1916	NA	turquoise
evm.TU.HIC_ASM_7.2355	NA	turquoise
evm.TU.HIC_ASM_7.2487	NA	turquoise
evm.TU.HIC_ASM_7.822	NA	turquoise
evm.TU.HIC_ASM_7.851	NA	turquoise
evm.TU.HIC_ASM_7.875	NA	turquoise
evm.TU.HIC_ASM_7.888	NA	turquoise
evm.TU.HIC_ASM_8.1073	NA	turquoise
evm.TU.HIC_ASM_8.1231	NA	turquoise
evm.TU.HIC_ASM_8.404	NA	turquoise
evm.TU.HIC_ASM_8.581	NA	turquoise
evm.TU.HIC_ASM_8.582	NA	turquoise
evm.TU.HIC_ASM_8.738	NA	turquoise
evm.TU.HIC_ASM_8.812	NA	turquoise
evm.TU.HIC_ASM_8.920	NA	turquoise
evm.TU.HIC_ASM_9.1797	NA	turquoise
evm.TU.HIC_ASM_9.242	NA	turquoise
evm.TU.HIC_ASM_9.408	NA	turquoise
evm.TU.HIC_ASM_9.755	NA	turquoise
evm.TU.HIC_ASM_9.918	NA	turquoise
PB.4156	NA	turquoise
PB.9590	NA	turquoise
PB.21349	NA	turquoise
PB.3441	NA	turquoise
