nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45	NA	red
evm.TU.FRAGSCAFF_57__FRAGMENT_2.42	NA	red
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1	NA	red
evm.TU.FRAGSCAFF_78__FRAGMENT_1.7	NA	red
evm.TU.HIC_ASM_0.102	NA	red
evm.TU.HIC_ASM_0.146	NA	red
evm.TU.HIC_ASM_0.247	NA	red
evm.TU.HIC_ASM_0.612	NA	red
evm.TU.HIC_ASM_0.797	NA	red
evm.TU.HIC_ASM_0.936	NA	red
evm.TU.HIC_ASM_1.1051	NA	red
evm.TU.HIC_ASM_1.1251	NA	red
evm.TU.HIC_ASM_1.1442	NA	red
evm.TU.HIC_ASM_1.1608	NA	red
evm.TU.HIC_ASM_1.1629	NA	red
evm.TU.HIC_ASM_1.1951	NA	red
evm.TU.HIC_ASM_1.2420	NA	red
evm.TU.HIC_ASM_10.219	NA	red
evm.TU.HIC_ASM_10.315	NA	red
evm.TU.HIC_ASM_10.332	NA	red
evm.TU.HIC_ASM_10.878	NA	red
evm.TU.HIC_ASM_11.1032	NA	red
evm.TU.HIC_ASM_11.1175	NA	red
evm.TU.HIC_ASM_11.1310	NA	red
evm.TU.HIC_ASM_11.1313	NA	red
evm.TU.HIC_ASM_11.1334	NA	red
evm.TU.HIC_ASM_11.2	NA	red
evm.TU.HIC_ASM_11.22	NA	red
evm.TU.HIC_ASM_11.23	NA	red
evm.TU.HIC_ASM_11.695	NA	red
evm.TU.HIC_ASM_11.885	NA	red
evm.TU.HIC_ASM_12.1105	NA	red
evm.TU.HIC_ASM_12.196	NA	red
evm.TU.HIC_ASM_12.221	NA	red
evm.TU.HIC_ASM_12.379	NA	red
evm.TU.HIC_ASM_12.77	NA	red
evm.TU.HIC_ASM_13.1116	NA	red
evm.TU.HIC_ASM_13.1252	NA	red
evm.TU.HIC_ASM_13.1296	NA	red
evm.TU.HIC_ASM_13.868	NA	red
evm.TU.HIC_ASM_13.899	NA	red
evm.TU.HIC_ASM_13.917	NA	red
evm.TU.HIC_ASM_13.977	NA	red
evm.TU.HIC_ASM_13.999	NA	red
evm.TU.HIC_ASM_14.285	NA	red
evm.TU.HIC_ASM_14.670	NA	red
evm.TU.HIC_ASM_14.744	NA	red
evm.TU.HIC_ASM_14.838	NA	red
evm.TU.HIC_ASM_15.1271	NA	red
evm.TU.HIC_ASM_15.169	NA	red
evm.TU.HIC_ASM_15.2245	NA	red
evm.TU.HIC_ASM_15.2309	NA	red
evm.TU.HIC_ASM_15.2327	NA	red
evm.TU.HIC_ASM_15.2516	NA	red
evm.TU.HIC_ASM_15.533	NA	red
evm.TU.HIC_ASM_15.973	NA	red
evm.TU.HIC_ASM_16.1194	NA	red
evm.TU.HIC_ASM_16.1403	NA	red
evm.TU.HIC_ASM_16.344	NA	red
evm.TU.HIC_ASM_16.460	NA	red
evm.TU.HIC_ASM_16.601	NA	red
evm.TU.HIC_ASM_16.674	NA	red
evm.TU.HIC_ASM_16.688	NA	red
evm.TU.HIC_ASM_16.989	NA	red
evm.TU.HIC_ASM_17.1026	NA	red
evm.TU.HIC_ASM_17.1363	NA	red
evm.TU.HIC_ASM_17.432	NA	red
evm.TU.HIC_ASM_17.449	NA	red
evm.TU.HIC_ASM_17.617	NA	red
evm.TU.HIC_ASM_17.901	NA	red
evm.TU.HIC_ASM_18.1023	NA	red
evm.TU.HIC_ASM_18.392	NA	red
evm.TU.HIC_ASM_18.864	NA	red
evm.TU.HIC_ASM_2.127	NA	red
evm.TU.HIC_ASM_2.409	NA	red
evm.TU.HIC_ASM_3.1002	NA	red
evm.TU.HIC_ASM_3.1245	NA	red
evm.TU.HIC_ASM_3.136	NA	red
evm.TU.HIC_ASM_3.142	NA	red
evm.TU.HIC_ASM_3.181	NA	red
evm.TU.HIC_ASM_3.1869	NA	red
evm.TU.HIC_ASM_3.1998	NA	red
evm.TU.HIC_ASM_3.2082	NA	red
evm.TU.HIC_ASM_3.219	NA	red
evm.TU.HIC_ASM_3.617	NA	red
evm.TU.HIC_ASM_3.917	NA	red
evm.TU.HIC_ASM_4.1256	NA	red
evm.TU.HIC_ASM_4.1405	NA	red
evm.TU.HIC_ASM_4.1523	NA	red
evm.TU.HIC_ASM_4.1656	NA	red
evm.TU.HIC_ASM_4.1715	NA	red
evm.TU.HIC_ASM_4.1740	NA	red
evm.TU.HIC_ASM_4.294	NA	red
evm.TU.HIC_ASM_4.400	NA	red
evm.TU.HIC_ASM_4.414	NA	red
evm.TU.HIC_ASM_4.568	NA	red
evm.TU.HIC_ASM_4.831	NA	red
evm.TU.HIC_ASM_5.1133	NA	red
evm.TU.HIC_ASM_5.260	NA	red
evm.TU.HIC_ASM_5.458	NA	red
evm.TU.HIC_ASM_5.582	NA	red
evm.TU.HIC_ASM_6.1438	NA	red
evm.TU.HIC_ASM_6.1640	NA	red
evm.TU.HIC_ASM_6.1766	NA	red
evm.TU.HIC_ASM_6.178	NA	red
evm.TU.HIC_ASM_6.1957	NA	red
evm.TU.HIC_ASM_6.1993	NA	red
evm.TU.HIC_ASM_6.200	NA	red
evm.TU.HIC_ASM_6.2098	NA	red
evm.TU.HIC_ASM_6.2164	NA	red
evm.TU.HIC_ASM_6.2192	NA	red
evm.TU.HIC_ASM_6.2386	NA	red
evm.TU.HIC_ASM_6.2455	NA	red
evm.TU.HIC_ASM_6.2534	NA	red
evm.TU.HIC_ASM_6.3091	NA	red
evm.TU.HIC_ASM_6.3100	NA	red
evm.TU.HIC_ASM_6.3122	NA	red
evm.TU.HIC_ASM_6.3161	NA	red
evm.TU.HIC_ASM_6.320	NA	red
evm.TU.HIC_ASM_6.3206	NA	red
evm.TU.HIC_ASM_6.3272	NA	red
evm.TU.HIC_ASM_6.3885	NA	red
evm.TU.HIC_ASM_6.3886	NA	red
evm.TU.HIC_ASM_6.4137	NA	red
evm.TU.HIC_ASM_6.494	NA	red
evm.TU.HIC_ASM_6.51	NA	red
evm.TU.HIC_ASM_6.603	NA	red
evm.TU.HIC_ASM_7.1079	NA	red
evm.TU.HIC_ASM_7.1779	NA	red
evm.TU.HIC_ASM_7.1825	NA	red
evm.TU.HIC_ASM_7.1829	NA	red
evm.TU.HIC_ASM_7.2022	NA	red
evm.TU.HIC_ASM_7.470	NA	red
evm.TU.HIC_ASM_7.562	NA	red
evm.TU.HIC_ASM_7.707	NA	red
evm.TU.HIC_ASM_7.890	NA	red
evm.TU.HIC_ASM_7.90	NA	red
evm.TU.HIC_ASM_7.904	NA	red
evm.TU.HIC_ASM_8.1101	NA	red
evm.TU.HIC_ASM_8.1212	NA	red
evm.TU.HIC_ASM_8.1320	NA	red
evm.TU.HIC_ASM_8.1425	NA	red
evm.TU.HIC_ASM_8.1435	NA	red
evm.TU.HIC_ASM_8.2009	NA	red
evm.TU.HIC_ASM_8.302	NA	red
evm.TU.HIC_ASM_8.70	NA	red
evm.TU.HIC_ASM_8.889	NA	red
evm.TU.HIC_ASM_9.1617	NA	red
evm.TU.HIC_ASM_9.1832	NA	red
evm.TU.HIC_ASM_9.1849	NA	red
evm.TU.HIC_ASM_9.1943	NA	red
evm.TU.HIC_ASM_9.203	NA	red
evm.TU.HIC_ASM_9.512	NA	red
evm.TU.HIC_ASM_9.670	NA	red
evm.TU.HIC_ASM_9.78	NA	red
evm.TU.HIC_ASM_9.822	NA	red
evm.TU.ORIGINAL_130.5	NA	red
evm.TU.ORIGINAL_177.2	NA	red
evm.TU.ORIGINAL_179__FRAGMENT_1.4	NA	red
evm.TU.ORIGINAL_247__FRAGMENT_1.11	NA	red
evm.TU.ORIGINAL_355.20	NA	red
evm.TU.ORIGINAL_435__FRAGMENT_2.5	NA	red
evm.TU.ORIGINAL_484__FRAGMENT_2.11	NA	red
evm.TU.ORIGINAL_484__FRAGMENT_2.12	NA	red
evm.TU.ORIGINAL_488.3	NA	red
evm.TU.ORIGINAL_497.21	NA	red
PB.2920	NA	red
PB.15067	NA	red
PB.17353	NA	red
PB.15372	NA	red
PB.23690	NA	red
PB.6896	NA	red
PB.808	NA	red
PB.347	NA	red
PB.4234	NA	red
PB.4454	NA	red
PB.3716	NA	red
PB.15920	NA	red
