fromNode	toNode	weight	direction	fromAltName	toAltName
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_0.180	0.919231517918189	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_0.2	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_0.483	0.583092103887154	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_1.1676	0.700553848173061	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_1.559	0.131328515496994	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_1.71	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_1.816	0.853880951536228	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_1.969	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_10.156	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_11.239	0.922151529276369	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_11.71	0.911661627925717	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_12.1345	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_12.211	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_12.300	0.830579110501382	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_12.989	0.229917866358493	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_13.1192	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_13.1374	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_13.759	0.927333438345271	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_14.320	0.927130583367483	undirected	NA	NA
evm.TU.FRAGSCAFF_60.8	evm.TU.HIC_ASM_15.1555	0.829763719217341	undirected	NA	NA
