nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_23.2	NA	green
evm.TU.FRAGSCAFF_26__FRAGMENT_2.5	NA	green
evm.TU.FRAGSCAFF_44__FRAGMENT_2.32	NA	green
evm.TU.FRAGSCAFF_44__FRAGMENT_2.7	NA	green
evm.TU.FRAGSCAFF_44__FRAGMENT_3.2	NA	green
evm.TU.FRAGSCAFF_49__FRAGMENT_2.6	NA	green
evm.TU.FRAGSCAFF_5__FRAGMENT_5.2	NA	green
evm.TU.FRAGSCAFF_75__FRAGMENT_3.23	NA	green
evm.TU.FRAGSCAFF_75__FRAGMENT_3.45	NA	green
evm.TU.FRAGSCAFF_7__FRAGMENT_1.17	NA	green
evm.TU.FRAGSCAFF_7__FRAGMENT_1.19	NA	green
evm.TU.HIC_ASM_0.1021	NA	green
evm.TU.HIC_ASM_0.105	NA	green
evm.TU.HIC_ASM_0.172	NA	green
evm.TU.HIC_ASM_0.374	NA	green
evm.TU.HIC_ASM_0.375	NA	green
evm.TU.HIC_ASM_0.40	NA	green
evm.TU.HIC_ASM_0.932	NA	green
evm.TU.HIC_ASM_0.988	NA	green
evm.TU.HIC_ASM_1.1219	NA	green
evm.TU.HIC_ASM_1.1280	NA	green
evm.TU.HIC_ASM_1.163	NA	green
evm.TU.HIC_ASM_1.172	NA	green
evm.TU.HIC_ASM_1.1734	NA	green
evm.TU.HIC_ASM_1.1812	NA	green
evm.TU.HIC_ASM_1.1829	NA	green
evm.TU.HIC_ASM_1.1908	NA	green
evm.TU.HIC_ASM_1.2071	NA	green
evm.TU.HIC_ASM_1.21	NA	green
evm.TU.HIC_ASM_1.2112	NA	green
evm.TU.HIC_ASM_1.2221	NA	green
evm.TU.HIC_ASM_1.2254	NA	green
evm.TU.HIC_ASM_1.2278	NA	green
evm.TU.HIC_ASM_1.2283	NA	green
evm.TU.HIC_ASM_1.2303	NA	green
evm.TU.HIC_ASM_1.2304	NA	green
evm.TU.HIC_ASM_1.2385	NA	green
evm.TU.HIC_ASM_1.258	NA	green
evm.TU.HIC_ASM_1.2678	NA	green
evm.TU.HIC_ASM_1.289	NA	green
evm.TU.HIC_ASM_1.35	NA	green
evm.TU.HIC_ASM_1.624	NA	green
evm.TU.HIC_ASM_1.827	NA	green
evm.TU.HIC_ASM_1.848	NA	green
evm.TU.HIC_ASM_1.873	NA	green
evm.TU.HIC_ASM_1.951	NA	green
evm.TU.HIC_ASM_10.1098	NA	green
evm.TU.HIC_ASM_10.1156	NA	green
evm.TU.HIC_ASM_10.1227	NA	green
evm.TU.HIC_ASM_10.253	NA	green
evm.TU.HIC_ASM_10.254	NA	green
evm.TU.HIC_ASM_10.256	NA	green
evm.TU.HIC_ASM_10.460	NA	green
evm.TU.HIC_ASM_10.67	NA	green
evm.TU.HIC_ASM_10.858	NA	green
evm.TU.HIC_ASM_10.890	NA	green
evm.TU.HIC_ASM_10.892	NA	green
evm.TU.HIC_ASM_11.1031	NA	green
evm.TU.HIC_ASM_11.1161	NA	green
evm.TU.HIC_ASM_11.1256	NA	green
evm.TU.HIC_ASM_11.1263	NA	green
evm.TU.HIC_ASM_11.1264	NA	green
evm.TU.HIC_ASM_11.1288	NA	green
evm.TU.HIC_ASM_11.1376	NA	green
evm.TU.HIC_ASM_11.28	NA	green
evm.TU.HIC_ASM_11.280	NA	green
evm.TU.HIC_ASM_11.317_evm.TU.HIC_ASM_11.318	NA	green
evm.TU.HIC_ASM_11.341	NA	green
evm.TU.HIC_ASM_11.530	NA	green
evm.TU.HIC_ASM_11.567	NA	green
evm.TU.HIC_ASM_11.726	NA	green
evm.TU.HIC_ASM_11.727	NA	green
