nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_57__FRAGMENT_2.39	NA	magenta
evm.TU.HIC_ASM_0.311	NA	magenta
evm.TU.HIC_ASM_1.1123	NA	magenta
evm.TU.HIC_ASM_1.1884	NA	magenta
evm.TU.HIC_ASM_1.2012	NA	magenta
evm.TU.HIC_ASM_1.862	NA	magenta
evm.TU.HIC_ASM_10.704	NA	magenta
evm.TU.HIC_ASM_10.871	NA	magenta
evm.TU.HIC_ASM_11.1315	NA	magenta
evm.TU.HIC_ASM_11.72	NA	magenta
evm.TU.HIC_ASM_12.973	NA	magenta
evm.TU.HIC_ASM_13.547	NA	magenta
evm.TU.HIC_ASM_13.98	NA	magenta
evm.TU.HIC_ASM_14.182	NA	magenta
evm.TU.HIC_ASM_14.603	NA	magenta
evm.TU.HIC_ASM_14.860	NA	magenta
evm.TU.HIC_ASM_14.93	NA	magenta
evm.TU.HIC_ASM_15.1628	NA	magenta
evm.TU.HIC_ASM_15.2467	NA	magenta
evm.TU.HIC_ASM_15.738	NA	magenta
evm.TU.HIC_ASM_16.368	NA	magenta
evm.TU.HIC_ASM_16.48	NA	magenta
evm.TU.HIC_ASM_17.1438	NA	magenta
evm.TU.HIC_ASM_17.440	NA	magenta
evm.TU.HIC_ASM_17.594	NA	magenta
evm.TU.HIC_ASM_2.1042	NA	magenta
evm.TU.HIC_ASM_2.1455	NA	magenta
evm.TU.HIC_ASM_2.576	NA	magenta
evm.TU.HIC_ASM_3.1000	NA	magenta
evm.TU.HIC_ASM_3.1134	NA	magenta
evm.TU.HIC_ASM_3.91	NA	magenta
evm.TU.HIC_ASM_4.1014	NA	magenta
evm.TU.HIC_ASM_4.1031	NA	magenta
evm.TU.HIC_ASM_4.1449	NA	magenta
evm.TU.HIC_ASM_4.1515	NA	magenta
evm.TU.HIC_ASM_4.1688	NA	magenta
evm.TU.HIC_ASM_4.1713	NA	magenta
evm.TU.HIC_ASM_4.417	NA	magenta
evm.TU.HIC_ASM_4.475	NA	magenta
evm.TU.HIC_ASM_4.875	NA	magenta
evm.TU.HIC_ASM_6.2894	NA	magenta
evm.TU.HIC_ASM_6.3445	NA	magenta
evm.TU.HIC_ASM_6.3797	NA	magenta
evm.TU.HIC_ASM_6.386	NA	magenta
evm.TU.HIC_ASM_6.930	NA	magenta
evm.TU.HIC_ASM_7.1691	NA	magenta
evm.TU.HIC_ASM_7.2083	NA	magenta
evm.TU.HIC_ASM_7.2426	NA	magenta
evm.TU.HIC_ASM_7.388	NA	magenta
evm.TU.HIC_ASM_8.1182	NA	magenta
evm.TU.HIC_ASM_8.1912	NA	magenta
evm.TU.HIC_ASM_8.363	NA	magenta
evm.TU.HIC_ASM_8.587	NA	magenta
evm.TU.HIC_ASM_8.588	NA	magenta
evm.TU.HIC_ASM_8.591	NA	magenta
evm.TU.HIC_ASM_8.592	NA	magenta
evm.TU.HIC_ASM_8.593	NA	magenta
evm.TU.HIC_ASM_8.851	NA	magenta
evm.TU.HIC_ASM_8.987	NA	magenta
evm.TU.HIC_ASM_9.1111	NA	magenta
evm.TU.HIC_ASM_9.1169	NA	magenta
evm.TU.HIC_ASM_9.1663	NA	magenta
evm.TU.HIC_ASM_9.1868	NA	magenta
evm.TU.HIC_ASM_9.60	NA	magenta
evm.TU.ORIGINAL_354.1	NA	magenta
evm.TU.ORIGINAL_429.1	NA	magenta
evm.TU.ORIGINAL_458.18	NA	magenta
evm.TU.ORIGINAL_471.3	NA	magenta
PB.437	NA	magenta
PB.669	NA	magenta
PB.9218	NA	magenta
PB.3867	NA	magenta
