nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_27__FRAGMENT_2.2	NA	purple
evm.TU.FRAGSCAFF_29__FRAGMENT_4.6	NA	purple
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	NA	purple
evm.TU.FRAGSCAFF_75__FRAGMENT_3.3	NA	purple
evm.TU.FRAGSCAFF_75__FRAGMENT_3.46	NA	purple
evm.TU.FRAGSCAFF_75__FRAGMENT_3.47	NA	purple
evm.TU.FRAGSCAFF_75__FRAGMENT_3.48	NA	purple
evm.TU.FRAGSCAFF_75__FRAGMENT_3.49	NA	purple
evm.TU.FRAGSCAFF_79__FRAGMENT_1.9	NA	purple
evm.TU.FRAGSCAFF_89__FRAGMENT_1.15	NA	purple
evm.TU.FRAGSCAFF_96__FRAGMENT_3.1	NA	purple
evm.TU.HIC_ASM_0.12	NA	purple
evm.TU.HIC_ASM_0.150	NA	purple
evm.TU.HIC_ASM_0.166	NA	purple
evm.TU.HIC_ASM_0.359	NA	purple
evm.TU.HIC_ASM_0.68	NA	purple
evm.TU.HIC_ASM_1.1332	NA	purple
evm.TU.HIC_ASM_1.1481	NA	purple
evm.TU.HIC_ASM_1.149	NA	purple
evm.TU.HIC_ASM_1.1509	NA	purple
evm.TU.HIC_ASM_1.1515	NA	purple
evm.TU.HIC_ASM_1.1522	NA	purple
evm.TU.HIC_ASM_1.1532	NA	purple
evm.TU.HIC_ASM_1.1700	NA	purple
evm.TU.HIC_ASM_1.2042	NA	purple
evm.TU.HIC_ASM_1.2305	NA	purple
evm.TU.HIC_ASM_1.231	NA	purple
evm.TU.HIC_ASM_1.2311	NA	purple
evm.TU.HIC_ASM_1.235	NA	purple
evm.TU.HIC_ASM_1.2468	NA	purple
evm.TU.HIC_ASM_1.2493	NA	purple
evm.TU.HIC_ASM_1.2494	NA	purple
evm.TU.HIC_ASM_1.279	NA	purple
evm.TU.HIC_ASM_1.419	NA	purple
evm.TU.HIC_ASM_1.652	NA	purple
evm.TU.HIC_ASM_1.849	NA	purple
evm.TU.HIC_ASM_1.998	NA	purple
evm.TU.HIC_ASM_10.1068	NA	purple
evm.TU.HIC_ASM_10.1166	NA	purple
evm.TU.HIC_ASM_10.280	NA	purple
evm.TU.HIC_ASM_10.310	NA	purple
evm.TU.HIC_ASM_10.339	NA	purple
evm.TU.HIC_ASM_10.373	NA	purple
evm.TU.HIC_ASM_10.415	NA	purple
evm.TU.HIC_ASM_10.440	NA	purple
evm.TU.HIC_ASM_10.464	NA	purple
evm.TU.HIC_ASM_10.472	NA	purple
evm.TU.HIC_ASM_10.543	NA	purple
evm.TU.HIC_ASM_10.675	NA	purple
evm.TU.HIC_ASM_10.723	NA	purple
evm.TU.HIC_ASM_10.724	NA	purple
evm.TU.HIC_ASM_10.850	NA	purple
evm.TU.HIC_ASM_10.851	NA	purple
evm.TU.HIC_ASM_10.912	NA	purple
evm.TU.HIC_ASM_11.111	NA	purple
evm.TU.HIC_ASM_11.166	NA	purple
evm.TU.HIC_ASM_11.201	NA	purple
evm.TU.HIC_ASM_11.386	NA	purple
evm.TU.HIC_ASM_11.409	NA	purple
evm.TU.HIC_ASM_11.720	NA	purple
evm.TU.HIC_ASM_11.78	NA	purple
evm.TU.HIC_ASM_12.1	NA	purple
evm.TU.HIC_ASM_12.1073	NA	purple
evm.TU.HIC_ASM_12.26	NA	purple
evm.TU.HIC_ASM_12.357	NA	purple
evm.TU.HIC_ASM_12.64	NA	purple
evm.TU.HIC_ASM_12.701	NA	purple
evm.TU.HIC_ASM_12.895	NA	purple
evm.TU.HIC_ASM_12.904	NA	purple
evm.TU.HIC_ASM_13.1081	NA	purple
evm.TU.HIC_ASM_13.1321	NA	purple
evm.TU.HIC_ASM_13.1402	NA	purple
evm.TU.HIC_ASM_13.178	NA	purple
evm.TU.HIC_ASM_13.180	NA	purple
evm.TU.HIC_ASM_13.204	NA	purple
evm.TU.HIC_ASM_13.206	NA	purple
evm.TU.HIC_ASM_13.725	NA	purple
evm.TU.HIC_ASM_13.744	NA	purple
evm.TU.HIC_ASM_13.854	NA	purple
evm.TU.HIC_ASM_14.1021	NA	purple
evm.TU.HIC_ASM_14.109	NA	purple
evm.TU.HIC_ASM_14.580	NA	purple
evm.TU.HIC_ASM_14.581	NA	purple
evm.TU.HIC_ASM_14.641	NA	purple
evm.TU.HIC_ASM_14.665	NA	purple
evm.TU.HIC_ASM_14.752	NA	purple
evm.TU.HIC_ASM_15.1234	NA	purple
evm.TU.HIC_ASM_15.1317	NA	purple
evm.TU.HIC_ASM_15.1376	NA	purple
evm.TU.HIC_ASM_15.1558	NA	purple
evm.TU.HIC_ASM_15.1742	NA	purple
evm.TU.HIC_ASM_15.1885	NA	purple
evm.TU.HIC_ASM_15.1900	NA	purple
evm.TU.HIC_ASM_15.1969	NA	purple
evm.TU.HIC_ASM_15.2403	NA	purple
evm.TU.HIC_ASM_15.2413	NA	purple
evm.TU.HIC_ASM_15.2523	NA	purple
evm.TU.HIC_ASM_15.2529	NA	purple
evm.TU.HIC_ASM_15.269	NA	purple
evm.TU.HIC_ASM_15.304	NA	purple
evm.TU.HIC_ASM_15.625	NA	purple
evm.TU.HIC_ASM_15.657	NA	purple
evm.TU.HIC_ASM_15.73	NA	purple
evm.TU.HIC_ASM_15.81	NA	purple
evm.TU.HIC_ASM_15.957	NA	purple
evm.TU.HIC_ASM_16.1007	NA	purple
evm.TU.HIC_ASM_16.1008	NA	purple
evm.TU.HIC_ASM_16.1038	NA	purple
evm.TU.HIC_ASM_16.1129	NA	purple
evm.TU.HIC_ASM_16.1139	NA	purple
evm.TU.HIC_ASM_16.1165	NA	purple
evm.TU.HIC_ASM_16.1417	NA	purple
evm.TU.HIC_ASM_16.25	NA	purple
evm.TU.HIC_ASM_16.285	NA	purple
evm.TU.HIC_ASM_16.378	NA	purple
evm.TU.HIC_ASM_16.860	NA	purple
evm.TU.HIC_ASM_16.992	NA	purple
evm.TU.HIC_ASM_16.993	NA	purple
evm.TU.HIC_ASM_17.1307	NA	purple
evm.TU.HIC_ASM_17.1415	NA	purple
evm.TU.HIC_ASM_17.1420	NA	purple
evm.TU.HIC_ASM_17.1550	NA	purple
evm.TU.HIC_ASM_17.1601	NA	purple
evm.TU.HIC_ASM_17.210	NA	purple
evm.TU.HIC_ASM_17.337	NA	purple
evm.TU.HIC_ASM_17.40	NA	purple
evm.TU.HIC_ASM_17.465	NA	purple
evm.TU.HIC_ASM_17.905	NA	purple
evm.TU.HIC_ASM_18.1153	NA	purple
evm.TU.HIC_ASM_18.1257	NA	purple
evm.TU.HIC_ASM_18.179	NA	purple
evm.TU.HIC_ASM_18.264	NA	purple
