nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_104__FRAGMENT_1.8	NA	brown
evm.TU.FRAGSCAFF_17__FRAGMENT_2.17	NA	brown
evm.TU.FRAGSCAFF_17__FRAGMENT_2.23	NA	brown
evm.TU.FRAGSCAFF_17__FRAGMENT_2.24	NA	brown
evm.TU.FRAGSCAFF_21__FRAGMENT_1.19	NA	brown
evm.TU.FRAGSCAFF_27__FRAGMENT_2.25	NA	brown
evm.TU.FRAGSCAFF_27__FRAGMENT_2.3	NA	brown
evm.TU.FRAGSCAFF_29__FRAGMENT_4.1	NA	brown
evm.TU.FRAGSCAFF_29__FRAGMENT_4.31	NA	brown
evm.TU.FRAGSCAFF_44__FRAGMENT_2.22	NA	brown
evm.TU.FRAGSCAFF_44__FRAGMENT_2.23	NA	brown
evm.TU.FRAGSCAFF_44__FRAGMENT_2.40	NA	brown
evm.TU.FRAGSCAFF_47__FRAGMENT_3.10	NA	brown
evm.TU.FRAGSCAFF_47__FRAGMENT_3.23	NA	brown
evm.TU.FRAGSCAFF_57__FRAGMENT_2.8	NA	brown
evm.TU.HIC_ASM_0.1015	NA	brown
evm.TU.HIC_ASM_0.115	NA	brown
evm.TU.HIC_ASM_0.195	NA	brown
evm.TU.HIC_ASM_0.198	NA	brown
evm.TU.HIC_ASM_0.200	NA	brown
evm.TU.HIC_ASM_0.209	NA	brown
evm.TU.HIC_ASM_0.210	NA	brown
evm.TU.HIC_ASM_0.235	NA	brown
evm.TU.HIC_ASM_0.253	NA	brown
evm.TU.HIC_ASM_0.306	NA	brown
evm.TU.HIC_ASM_0.342	NA	brown
evm.TU.HIC_ASM_0.435	NA	brown
evm.TU.HIC_ASM_0.509	NA	brown
evm.TU.HIC_ASM_0.529	NA	brown
evm.TU.HIC_ASM_0.543	NA	brown
evm.TU.HIC_ASM_0.585	NA	brown
evm.TU.HIC_ASM_0.590	NA	brown
evm.TU.HIC_ASM_0.601	NA	brown
evm.TU.HIC_ASM_0.620	NA	brown
evm.TU.HIC_ASM_0.755	NA	brown
evm.TU.HIC_ASM_0.78	NA	brown
evm.TU.HIC_ASM_0.82	NA	brown
evm.TU.HIC_ASM_0.899	NA	brown
evm.TU.HIC_ASM_0.935	NA	brown
evm.TU.HIC_ASM_0.98	NA	brown
evm.TU.HIC_ASM_1.1019	NA	brown
evm.TU.HIC_ASM_1.110	NA	brown
evm.TU.HIC_ASM_1.1107	NA	brown
evm.TU.HIC_ASM_1.1297	NA	brown
evm.TU.HIC_ASM_1.1444	NA	brown
evm.TU.HIC_ASM_1.1475	NA	brown
evm.TU.HIC_ASM_1.1488	NA	brown
evm.TU.HIC_ASM_1.1668	NA	brown
evm.TU.HIC_ASM_1.1774	NA	brown
evm.TU.HIC_ASM_1.1793	NA	brown
evm.TU.HIC_ASM_1.1850	NA	brown
evm.TU.HIC_ASM_1.1872	NA	brown
evm.TU.HIC_ASM_1.1988	NA	brown
evm.TU.HIC_ASM_1.1995	NA	brown
evm.TU.HIC_ASM_1.2029	NA	brown
evm.TU.HIC_ASM_1.2220	NA	brown
evm.TU.HIC_ASM_1.2231	NA	brown
evm.TU.HIC_ASM_1.226	NA	brown
evm.TU.HIC_ASM_1.2536	NA	brown
evm.TU.HIC_ASM_1.2595	NA	brown
evm.TU.HIC_ASM_1.2596	NA	brown
evm.TU.HIC_ASM_1.26	NA	brown
evm.TU.HIC_ASM_1.2680	NA	brown
evm.TU.HIC_ASM_1.2683	NA	brown
evm.TU.HIC_ASM_1.291	NA	brown
evm.TU.HIC_ASM_1.310	NA	brown
evm.TU.HIC_ASM_1.336	NA	brown
evm.TU.HIC_ASM_1.422	NA	brown
evm.TU.HIC_ASM_1.681	NA	brown
evm.TU.HIC_ASM_1.696	NA	brown
evm.TU.HIC_ASM_1.93	NA	brown
evm.TU.HIC_ASM_10.102	NA	brown
evm.TU.HIC_ASM_10.1078	NA	brown
evm.TU.HIC_ASM_10.1088	NA	brown
evm.TU.HIC_ASM_10.109	NA	brown
evm.TU.HIC_ASM_10.112	NA	brown
evm.TU.HIC_ASM_10.1132	NA	brown
evm.TU.HIC_ASM_10.1180	NA	brown
evm.TU.HIC_ASM_10.312	NA	brown
evm.TU.HIC_ASM_10.323	NA	brown
evm.TU.HIC_ASM_10.371	NA	brown
evm.TU.HIC_ASM_10.437	NA	brown
evm.TU.HIC_ASM_10.521	NA	brown
evm.TU.HIC_ASM_10.576	NA	brown
evm.TU.HIC_ASM_10.798	NA	brown
evm.TU.HIC_ASM_10.800	NA	brown
evm.TU.HIC_ASM_10.803	NA	brown
evm.TU.HIC_ASM_10.830	NA	brown
evm.TU.HIC_ASM_10.865	NA	brown
evm.TU.HIC_ASM_10.909	NA	brown
evm.TU.HIC_ASM_10.97	NA	brown
evm.TU.HIC_ASM_10.99	NA	brown
evm.TU.HIC_ASM_11.1029	NA	brown
evm.TU.HIC_ASM_11.106	NA	brown
evm.TU.HIC_ASM_11.1163	NA	brown
evm.TU.HIC_ASM_11.1240	NA	brown
evm.TU.HIC_ASM_11.1304	NA	brown
evm.TU.HIC_ASM_11.1405	NA	brown
evm.TU.HIC_ASM_11.208	NA	brown
evm.TU.HIC_ASM_11.282	NA	brown
evm.TU.HIC_ASM_11.425	NA	brown
evm.TU.HIC_ASM_11.511	NA	brown
evm.TU.HIC_ASM_11.699	NA	brown
evm.TU.HIC_ASM_11.736	NA	brown
evm.TU.HIC_ASM_11.737	NA	brown
evm.TU.HIC_ASM_11.961	NA	brown
evm.TU.HIC_ASM_12.1198	NA	brown
evm.TU.HIC_ASM_12.1201	NA	brown
evm.TU.HIC_ASM_12.1310	NA	brown
evm.TU.HIC_ASM_12.1351	NA	brown
evm.TU.HIC_ASM_12.137	NA	brown
evm.TU.HIC_ASM_12.138	NA	brown
evm.TU.HIC_ASM_12.16	NA	brown
evm.TU.HIC_ASM_12.166	NA	brown
evm.TU.HIC_ASM_12.206	NA	brown
evm.TU.HIC_ASM_12.238	NA	brown
evm.TU.HIC_ASM_12.260	NA	brown
evm.TU.HIC_ASM_12.31	NA	brown
evm.TU.HIC_ASM_12.312	NA	brown
evm.TU.HIC_ASM_12.41	NA	brown
evm.TU.HIC_ASM_12.509	NA	brown
evm.TU.HIC_ASM_12.53	NA	brown
evm.TU.HIC_ASM_12.578	NA	brown
evm.TU.HIC_ASM_12.678	NA	brown
evm.TU.HIC_ASM_12.727	NA	brown
evm.TU.HIC_ASM_12.800	NA	brown
evm.TU.HIC_ASM_12.807	NA	brown
evm.TU.HIC_ASM_12.814	NA	brown
evm.TU.HIC_ASM_12.825	NA	brown
evm.TU.HIC_ASM_13.1001	NA	brown
evm.TU.HIC_ASM_13.1142	NA	brown
evm.TU.HIC_ASM_13.1196	NA	brown
evm.TU.HIC_ASM_13.1197	NA	brown
evm.TU.HIC_ASM_13.1198	NA	brown
evm.TU.HIC_ASM_13.1216	NA	brown
evm.TU.HIC_ASM_13.1265	NA	brown
evm.TU.HIC_ASM_13.1266	NA	brown
evm.TU.HIC_ASM_13.1293	NA	brown
evm.TU.HIC_ASM_13.1298	NA	brown
evm.TU.HIC_ASM_13.1327	NA	brown
evm.TU.HIC_ASM_13.1335	NA	brown
evm.TU.HIC_ASM_13.1391	NA	brown
evm.TU.HIC_ASM_13.2	NA	brown
evm.TU.HIC_ASM_13.220	NA	brown
evm.TU.HIC_ASM_13.284	NA	brown
evm.TU.HIC_ASM_13.353	NA	brown
evm.TU.HIC_ASM_13.363	NA	brown
evm.TU.HIC_ASM_13.405	NA	brown
evm.TU.HIC_ASM_13.426	NA	brown
evm.TU.HIC_ASM_13.551	NA	brown
evm.TU.HIC_ASM_13.603	NA	brown
evm.TU.HIC_ASM_13.652	NA	brown
evm.TU.HIC_ASM_13.756	NA	brown
evm.TU.HIC_ASM_13.80	NA	brown
evm.TU.HIC_ASM_13.912	NA	brown
evm.TU.HIC_ASM_14.1173	NA	brown
evm.TU.HIC_ASM_14.1175	NA	brown
evm.TU.HIC_ASM_14.1187	NA	brown
evm.TU.HIC_ASM_14.133	NA	brown
evm.TU.HIC_ASM_14.142	NA	brown
evm.TU.HIC_ASM_14.201	NA	brown
evm.TU.HIC_ASM_14.213	NA	brown
evm.TU.HIC_ASM_14.280	NA	brown
evm.TU.HIC_ASM_14.288	NA	brown
evm.TU.HIC_ASM_14.342	NA	brown
evm.TU.HIC_ASM_14.372	NA	brown
evm.TU.HIC_ASM_14.376	NA	brown
evm.TU.HIC_ASM_14.446	NA	brown
evm.TU.HIC_ASM_14.449	NA	brown
evm.TU.HIC_ASM_14.480	NA	brown
evm.TU.HIC_ASM_14.492	NA	brown
evm.TU.HIC_ASM_14.54	NA	brown
evm.TU.HIC_ASM_14.569	NA	brown
evm.TU.HIC_ASM_14.58	NA	brown
evm.TU.HIC_ASM_14.627	NA	brown
evm.TU.HIC_ASM_14.643	NA	brown
evm.TU.HIC_ASM_14.772	NA	brown
evm.TU.HIC_ASM_14.820	NA	brown
evm.TU.HIC_ASM_14.892	NA	brown
evm.TU.HIC_ASM_14.893	NA	brown
evm.TU.HIC_ASM_14.977	NA	brown
evm.TU.HIC_ASM_15.1026	NA	brown
evm.TU.HIC_ASM_15.1075	NA	brown
evm.TU.HIC_ASM_15.1224	NA	brown
evm.TU.HIC_ASM_15.1232	NA	brown
evm.TU.HIC_ASM_15.1328	NA	brown
evm.TU.HIC_ASM_15.1402	NA	brown
evm.TU.HIC_ASM_15.1670	NA	brown
evm.TU.HIC_ASM_15.1683	NA	brown
evm.TU.HIC_ASM_15.1751	NA	brown
evm.TU.HIC_ASM_15.1901	NA	brown
