nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_104__FRAGMENT_3.5	NA	turquoise
evm.TU.FRAGSCAFF_27__FRAGMENT_2.28	NA	turquoise
evm.TU.FRAGSCAFF_44__FRAGMENT_3.13	NA	turquoise
evm.TU.HIC_ASM_0.1003	NA	turquoise
evm.TU.HIC_ASM_0.126	NA	turquoise
evm.TU.HIC_ASM_0.201_evm.TU.HIC_ASM_0.202	NA	turquoise
evm.TU.HIC_ASM_0.214	NA	turquoise
evm.TU.HIC_ASM_0.26	NA	turquoise
evm.TU.HIC_ASM_0.329	NA	turquoise
evm.TU.HIC_ASM_0.357	NA	turquoise
evm.TU.HIC_ASM_0.439	NA	turquoise
evm.TU.HIC_ASM_0.507	NA	turquoise
evm.TU.HIC_ASM_0.947	NA	turquoise
evm.TU.HIC_ASM_1.1015	NA	turquoise
evm.TU.HIC_ASM_1.1060	NA	turquoise
evm.TU.HIC_ASM_1.1311	NA	turquoise
evm.TU.HIC_ASM_1.1312	NA	turquoise
evm.TU.HIC_ASM_1.1314	NA	turquoise
evm.TU.HIC_ASM_1.1338	NA	turquoise
evm.TU.HIC_ASM_1.1339	NA	turquoise
evm.TU.HIC_ASM_1.147	NA	turquoise
evm.TU.HIC_ASM_1.1595	NA	turquoise
evm.TU.HIC_ASM_1.1657	NA	turquoise
evm.TU.HIC_ASM_1.1852	NA	turquoise
evm.TU.HIC_ASM_1.1970	NA	turquoise
evm.TU.HIC_ASM_1.1999	NA	turquoise
evm.TU.HIC_ASM_1.2056	NA	turquoise
evm.TU.HIC_ASM_1.2166	NA	turquoise
evm.TU.HIC_ASM_1.426	NA	turquoise
evm.TU.HIC_ASM_1.445	NA	turquoise
evm.TU.HIC_ASM_1.697	NA	turquoise
evm.TU.HIC_ASM_1.953	NA	turquoise
evm.TU.HIC_ASM_1.981	NA	turquoise
evm.TU.HIC_ASM_1.994	NA	turquoise
evm.TU.HIC_ASM_1.995	NA	turquoise
evm.TU.HIC_ASM_10.1012	NA	turquoise
evm.TU.HIC_ASM_10.1181	NA	turquoise
evm.TU.HIC_ASM_10.132	NA	turquoise
evm.TU.HIC_ASM_10.178	NA	turquoise
evm.TU.HIC_ASM_10.255	NA	turquoise
evm.TU.HIC_ASM_10.285	NA	turquoise
evm.TU.HIC_ASM_10.486	NA	turquoise
evm.TU.HIC_ASM_10.625	NA	turquoise
evm.TU.HIC_ASM_10.747	NA	turquoise
evm.TU.HIC_ASM_10.820	NA	turquoise
evm.TU.HIC_ASM_10.925	NA	turquoise
evm.TU.HIC_ASM_11.1060	NA	turquoise
evm.TU.HIC_ASM_11.1103	NA	turquoise
evm.TU.HIC_ASM_11.1138	NA	turquoise
evm.TU.HIC_ASM_11.1317	NA	turquoise
evm.TU.HIC_ASM_11.228	NA	turquoise
evm.TU.HIC_ASM_11.233	NA	turquoise
evm.TU.HIC_ASM_11.253	NA	turquoise
evm.TU.HIC_ASM_11.42	NA	turquoise
evm.TU.HIC_ASM_11.57	NA	turquoise
evm.TU.HIC_ASM_11.77	NA	turquoise
evm.TU.HIC_ASM_11.787	NA	turquoise
evm.TU.HIC_ASM_11.788	NA	turquoise
evm.TU.HIC_ASM_11.82	NA	turquoise
evm.TU.HIC_ASM_11.996	NA	turquoise
evm.TU.HIC_ASM_12.146	NA	turquoise
evm.TU.HIC_ASM_12.446	NA	turquoise
evm.TU.HIC_ASM_12.45	NA	turquoise
evm.TU.HIC_ASM_12.54	NA	turquoise
evm.TU.HIC_ASM_12.561	NA	turquoise
evm.TU.HIC_ASM_12.667	NA	turquoise
evm.TU.HIC_ASM_12.717	NA	turquoise
evm.TU.HIC_ASM_12.861	NA	turquoise
evm.TU.HIC_ASM_12.948	NA	turquoise
evm.TU.HIC_ASM_13.1087	NA	turquoise
evm.TU.HIC_ASM_13.1242	NA	turquoise
evm.TU.HIC_ASM_13.1348	NA	turquoise
evm.TU.HIC_ASM_13.1349	NA	turquoise
evm.TU.HIC_ASM_13.1351	NA	turquoise
evm.TU.HIC_ASM_13.242	NA	turquoise
evm.TU.HIC_ASM_13.702	NA	turquoise
evm.TU.HIC_ASM_13.764	NA	turquoise
evm.TU.HIC_ASM_13.838	NA	turquoise
evm.TU.HIC_ASM_13.844	NA	turquoise
