nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	NA	blue
evm.TU.FRAGSCAFF_17__FRAGMENT_2.12	NA	blue
evm.TU.FRAGSCAFF_21__FRAGMENT_1.23	NA	blue
evm.TU.FRAGSCAFF_22__FRAGMENT_1.12	NA	blue
evm.TU.FRAGSCAFF_22__FRAGMENT_1.15	NA	blue
evm.TU.FRAGSCAFF_26__FRAGMENT_2.1	NA	blue
evm.TU.FRAGSCAFF_26__FRAGMENT_2.3	NA	blue
evm.TU.FRAGSCAFF_29__FRAGMENT_4.2	NA	blue
evm.TU.FRAGSCAFF_29__FRAGMENT_4.34	NA	blue
evm.TU.FRAGSCAFF_44__FRAGMENT_3.9	NA	blue
evm.TU.FRAGSCAFF_47__FRAGMENT_3.3	NA	blue
evm.TU.FRAGSCAFF_49__FRAGMENT_2.4	NA	blue
evm.TU.FRAGSCAFF_5__FRAGMENT_5.3	NA	blue
evm.TU.FRAGSCAFF_60.3	NA	blue
evm.TU.FRAGSCAFF_60.8	NA	blue
evm.TU.FRAGSCAFF_75__FRAGMENT_3.13	NA	blue
evm.TU.FRAGSCAFF_75__FRAGMENT_3.66	NA	blue
evm.TU.FRAGSCAFF_78__FRAGMENT_1.6	NA	blue
evm.TU.FRAGSCAFF_78__FRAGMENT_1.9	NA	blue
evm.TU.HIC_ASM_0.1004	NA	blue
evm.TU.HIC_ASM_0.1009	NA	blue
evm.TU.HIC_ASM_0.1053	NA	blue
evm.TU.HIC_ASM_0.1061	NA	blue
evm.TU.HIC_ASM_0.1067	NA	blue
evm.TU.HIC_ASM_0.1085	NA	blue
evm.TU.HIC_ASM_0.1091	NA	blue
evm.TU.HIC_ASM_0.137	NA	blue
evm.TU.HIC_ASM_0.149	NA	blue
evm.TU.HIC_ASM_0.16	NA	blue
evm.TU.HIC_ASM_0.17	NA	blue
evm.TU.HIC_ASM_0.180	NA	blue
evm.TU.HIC_ASM_0.19	NA	blue
evm.TU.HIC_ASM_0.2	NA	blue
evm.TU.HIC_ASM_0.229	NA	blue
evm.TU.HIC_ASM_0.31	NA	blue
evm.TU.HIC_ASM_0.347	NA	blue
evm.TU.HIC_ASM_0.395	NA	blue
evm.TU.HIC_ASM_0.42	NA	blue
evm.TU.HIC_ASM_0.460	NA	blue
evm.TU.HIC_ASM_0.470	NA	blue
evm.TU.HIC_ASM_0.482	NA	blue
evm.TU.HIC_ASM_0.483	NA	blue
evm.TU.HIC_ASM_0.490	NA	blue
evm.TU.HIC_ASM_0.524	NA	blue
evm.TU.HIC_ASM_0.564	NA	blue
evm.TU.HIC_ASM_0.565	NA	blue
evm.TU.HIC_ASM_0.574	NA	blue
evm.TU.HIC_ASM_0.630	NA	blue
evm.TU.HIC_ASM_0.632	NA	blue
evm.TU.HIC_ASM_0.633	NA	blue
evm.TU.HIC_ASM_0.635	NA	blue
evm.TU.HIC_ASM_0.641	NA	blue
evm.TU.HIC_ASM_0.705	NA	blue
evm.TU.HIC_ASM_0.746	NA	blue
evm.TU.HIC_ASM_0.811	NA	blue
evm.TU.HIC_ASM_0.849	NA	blue
evm.TU.HIC_ASM_0.900	NA	blue
evm.TU.HIC_ASM_0.924	NA	blue
evm.TU.HIC_ASM_0.942	NA	blue
evm.TU.HIC_ASM_0.960	NA	blue
evm.TU.HIC_ASM_1.1010	NA	blue
evm.TU.HIC_ASM_1.1075	NA	blue
evm.TU.HIC_ASM_1.1085	NA	blue
evm.TU.HIC_ASM_1.1111	NA	blue
evm.TU.HIC_ASM_1.1112	NA	blue
evm.TU.HIC_ASM_1.1116	NA	blue
evm.TU.HIC_ASM_1.1184	NA	blue
evm.TU.HIC_ASM_1.1188	NA	blue
evm.TU.HIC_ASM_1.1283	NA	blue
evm.TU.HIC_ASM_1.1304	NA	blue
evm.TU.HIC_ASM_1.1466	NA	blue
evm.TU.HIC_ASM_1.1482	NA	blue
evm.TU.HIC_ASM_1.1523	NA	blue
evm.TU.HIC_ASM_1.1541	NA	blue
evm.TU.HIC_ASM_1.155	NA	blue
evm.TU.HIC_ASM_1.1563	NA	blue
evm.TU.HIC_ASM_1.1588	NA	blue
evm.TU.HIC_ASM_1.1598	NA	blue
evm.TU.HIC_ASM_1.1599	NA	blue
evm.TU.HIC_ASM_1.1628	NA	blue
evm.TU.HIC_ASM_1.1676	NA	blue
evm.TU.HIC_ASM_1.1678	NA	blue
evm.TU.HIC_ASM_1.1682	NA	blue
evm.TU.HIC_ASM_1.1750	NA	blue
evm.TU.HIC_ASM_1.1802	NA	blue
evm.TU.HIC_ASM_1.1811	NA	blue
evm.TU.HIC_ASM_1.185	NA	blue
evm.TU.HIC_ASM_1.1854	NA	blue
evm.TU.HIC_ASM_1.1857	NA	blue
evm.TU.HIC_ASM_1.187	NA	blue
evm.TU.HIC_ASM_1.1875	NA	blue
evm.TU.HIC_ASM_1.1931	NA	blue
evm.TU.HIC_ASM_1.1948	NA	blue
evm.TU.HIC_ASM_1.1968	NA	blue
evm.TU.HIC_ASM_1.1978	NA	blue
evm.TU.HIC_ASM_1.1994	NA	blue
evm.TU.HIC_ASM_1.2066	NA	blue
evm.TU.HIC_ASM_1.2093	NA	blue
evm.TU.HIC_ASM_1.2106	NA	blue
evm.TU.HIC_ASM_1.2182	NA	blue
evm.TU.HIC_ASM_1.2230	NA	blue
evm.TU.HIC_ASM_1.2308	NA	blue
evm.TU.HIC_ASM_1.232	NA	blue
evm.TU.HIC_ASM_1.234	NA	blue
evm.TU.HIC_ASM_1.2382	NA	blue
evm.TU.HIC_ASM_1.2383	NA	blue
evm.TU.HIC_ASM_1.24	NA	blue
evm.TU.HIC_ASM_1.2408	NA	blue
evm.TU.HIC_ASM_1.2417	NA	blue
evm.TU.HIC_ASM_1.2422	NA	blue
evm.TU.HIC_ASM_1.2454	NA	blue
evm.TU.HIC_ASM_1.2481	NA	blue
evm.TU.HIC_ASM_1.2482	NA	blue
evm.TU.HIC_ASM_1.252	NA	blue
evm.TU.HIC_ASM_1.2529	NA	blue
