nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_14.2	NA	midnightblue
evm.TU.FRAGSCAFF_14.6	NA	midnightblue
evm.TU.FRAGSCAFF_16__FRAGMENT_2.4	NA	midnightblue
evm.TU.FRAGSCAFF_16__FRAGMENT_2.8	NA	midnightblue
evm.TU.FRAGSCAFF_17__FRAGMENT_2.16	NA	midnightblue
evm.TU.FRAGSCAFF_17__FRAGMENT_2.18	NA	midnightblue
evm.TU.FRAGSCAFF_17__FRAGMENT_2.9	NA	midnightblue
evm.TU.FRAGSCAFF_21__FRAGMENT_1.13	NA	midnightblue
evm.TU.FRAGSCAFF_21__FRAGMENT_1.17	NA	midnightblue
evm.TU.FRAGSCAFF_21__FRAGMENT_1.35	NA	midnightblue
evm.TU.FRAGSCAFF_22__FRAGMENT_1.8	NA	midnightblue
evm.TU.FRAGSCAFF_23.4	NA	midnightblue
evm.TU.FRAGSCAFF_27__FRAGMENT_2.14	NA	midnightblue
evm.TU.FRAGSCAFF_27__FRAGMENT_2.18	NA	midnightblue
evm.TU.FRAGSCAFF_27__FRAGMENT_2.24	NA	midnightblue
evm.TU.FRAGSCAFF_27__FRAGMENT_2.27	NA	midnightblue
evm.TU.FRAGSCAFF_29__FRAGMENT_2.24	NA	midnightblue
evm.TU.FRAGSCAFF_36.13	NA	midnightblue
evm.TU.FRAGSCAFF_36.4	NA	midnightblue
evm.TU.FRAGSCAFF_44__FRAGMENT_2.15	NA	midnightblue
evm.TU.FRAGSCAFF_44__FRAGMENT_2.37	NA	midnightblue
evm.TU.FRAGSCAFF_44__FRAGMENT_2.46	NA	midnightblue
evm.TU.FRAGSCAFF_47__FRAGMENT_3.12	NA	midnightblue
evm.TU.FRAGSCAFF_47__FRAGMENT_3.13	NA	midnightblue
evm.TU.FRAGSCAFF_47__FRAGMENT_3.18	NA	midnightblue
evm.TU.FRAGSCAFF_49__FRAGMENT_2.15	NA	midnightblue
evm.TU.FRAGSCAFF_49__FRAGMENT_2.19	NA	midnightblue
evm.TU.FRAGSCAFF_49__FRAGMENT_2.20	NA	midnightblue
evm.TU.FRAGSCAFF_67__FRAGMENT_2.1	NA	midnightblue
evm.TU.FRAGSCAFF_75__FRAGMENT_3.15	NA	midnightblue
evm.TU.FRAGSCAFF_75__FRAGMENT_3.22	NA	midnightblue
evm.TU.FRAGSCAFF_7__FRAGMENT_1.14	NA	midnightblue
evm.TU.FRAGSCAFF_7__FRAGMENT_2.5	NA	midnightblue
evm.TU.FRAGSCAFF_89__FRAGMENT_1.17	NA	midnightblue
evm.TU.FRAGSCAFF_89__FRAGMENT_3.11	NA	midnightblue
evm.TU.HIC_ASM_0.1025	NA	midnightblue
evm.TU.HIC_ASM_0.1084	NA	midnightblue
evm.TU.HIC_ASM_0.1088	NA	midnightblue
evm.TU.HIC_ASM_0.1092	NA	midnightblue
evm.TU.HIC_ASM_0.114	NA	midnightblue
evm.TU.HIC_ASM_0.143	NA	midnightblue
evm.TU.HIC_ASM_0.156	NA	midnightblue
evm.TU.HIC_ASM_0.170	NA	midnightblue
evm.TU.HIC_ASM_0.171	NA	midnightblue
evm.TU.HIC_ASM_0.204	NA	midnightblue
evm.TU.HIC_ASM_0.218	NA	midnightblue
evm.TU.HIC_ASM_0.231	NA	midnightblue
evm.TU.HIC_ASM_0.236	NA	midnightblue
evm.TU.HIC_ASM_0.289	NA	midnightblue
evm.TU.HIC_ASM_0.290	NA	midnightblue
evm.TU.HIC_ASM_0.345	NA	midnightblue
evm.TU.HIC_ASM_0.350	NA	midnightblue
evm.TU.HIC_ASM_0.403	NA	midnightblue
evm.TU.HIC_ASM_0.41	NA	midnightblue
evm.TU.HIC_ASM_0.412	NA	midnightblue
evm.TU.HIC_ASM_0.421	NA	midnightblue
evm.TU.HIC_ASM_0.473	NA	midnightblue
evm.TU.HIC_ASM_0.478	NA	midnightblue
evm.TU.HIC_ASM_0.492	NA	midnightblue
evm.TU.HIC_ASM_0.520	NA	midnightblue
evm.TU.HIC_ASM_0.533	NA	midnightblue
evm.TU.HIC_ASM_0.566	NA	midnightblue
evm.TU.HIC_ASM_0.568	NA	midnightblue
evm.TU.HIC_ASM_0.572	NA	midnightblue
evm.TU.HIC_ASM_0.701	NA	midnightblue
evm.TU.HIC_ASM_0.776	NA	midnightblue
evm.TU.HIC_ASM_0.79	NA	midnightblue
evm.TU.HIC_ASM_0.86	NA	midnightblue
evm.TU.HIC_ASM_0.864	NA	midnightblue
evm.TU.HIC_ASM_0.9	NA	midnightblue
evm.TU.HIC_ASM_0.90	NA	midnightblue
evm.TU.HIC_ASM_0.905	NA	midnightblue
evm.TU.HIC_ASM_0.933	NA	midnightblue
evm.TU.HIC_ASM_0.955	NA	midnightblue
evm.TU.HIC_ASM_0.959	NA	midnightblue
evm.TU.HIC_ASM_0.963	NA	midnightblue
evm.TU.HIC_ASM_0.964	NA	midnightblue
evm.TU.HIC_ASM_0.972	NA	midnightblue
evm.TU.HIC_ASM_0.977	NA	midnightblue
evm.TU.HIC_ASM_0.985	NA	midnightblue
evm.TU.HIC_ASM_0.986	NA	midnightblue
evm.TU.HIC_ASM_1.1002	NA	midnightblue
evm.TU.HIC_ASM_1.1009	NA	midnightblue
evm.TU.HIC_ASM_1.102	NA	midnightblue
evm.TU.HIC_ASM_1.1023	NA	midnightblue
evm.TU.HIC_ASM_1.1024	NA	midnightblue
evm.TU.HIC_ASM_1.1025	NA	midnightblue
evm.TU.HIC_ASM_1.1027	NA	midnightblue
evm.TU.HIC_ASM_1.1034	NA	midnightblue
evm.TU.HIC_ASM_1.1038	NA	midnightblue
evm.TU.HIC_ASM_1.1059	NA	midnightblue
evm.TU.HIC_ASM_1.1072	NA	midnightblue
evm.TU.HIC_ASM_1.1077	NA	midnightblue
evm.TU.HIC_ASM_1.1102	NA	midnightblue
evm.TU.HIC_ASM_1.1131	NA	midnightblue
evm.TU.HIC_ASM_1.1146	NA	midnightblue
evm.TU.HIC_ASM_1.1154	NA	midnightblue
evm.TU.HIC_ASM_1.1158	NA	midnightblue
evm.TU.HIC_ASM_1.1202	NA	midnightblue
evm.TU.HIC_ASM_1.1204	NA	midnightblue
evm.TU.HIC_ASM_1.1211	NA	midnightblue
evm.TU.HIC_ASM_1.1230	NA	midnightblue
evm.TU.HIC_ASM_1.1278	NA	midnightblue
evm.TU.HIC_ASM_1.1294	NA	midnightblue
evm.TU.HIC_ASM_1.13	NA	midnightblue
evm.TU.HIC_ASM_1.1334	NA	midnightblue
evm.TU.HIC_ASM_1.1335	NA	midnightblue
evm.TU.HIC_ASM_1.1365	NA	midnightblue
evm.TU.HIC_ASM_1.1376	NA	midnightblue
evm.TU.HIC_ASM_1.1433	NA	midnightblue
evm.TU.HIC_ASM_1.1490	NA	midnightblue
evm.TU.HIC_ASM_1.15	NA	midnightblue
evm.TU.HIC_ASM_1.1512	NA	midnightblue
evm.TU.HIC_ASM_1.1621	NA	midnightblue
evm.TU.HIC_ASM_1.1634	NA	midnightblue
evm.TU.HIC_ASM_1.1685	NA	midnightblue
evm.TU.HIC_ASM_1.1701	NA	midnightblue
evm.TU.HIC_ASM_1.1724	NA	midnightblue
evm.TU.HIC_ASM_1.1732	NA	midnightblue
evm.TU.HIC_ASM_1.1741	NA	midnightblue
evm.TU.HIC_ASM_1.1783	NA	midnightblue
evm.TU.HIC_ASM_1.1799	NA	midnightblue
evm.TU.HIC_ASM_1.1815	NA	midnightblue
evm.TU.HIC_ASM_1.1823	NA	midnightblue
