nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	NA	pink
evm.TU.FRAGSCAFF_78__FRAGMENT_1.12	NA	pink
evm.TU.FRAGSCAFF_7__FRAGMENT_1.11	NA	pink
evm.TU.HIC_ASM_0.110	NA	pink
evm.TU.HIC_ASM_0.165	NA	pink
evm.TU.HIC_ASM_0.188	NA	pink
evm.TU.HIC_ASM_0.44	NA	pink
evm.TU.HIC_ASM_0.490	NA	pink
evm.TU.HIC_ASM_0.605	NA	pink
evm.TU.HIC_ASM_0.650	NA	pink
evm.TU.HIC_ASM_0.705	NA	pink
evm.TU.HIC_ASM_1.1175	NA	pink
evm.TU.HIC_ASM_1.1296	NA	pink
evm.TU.HIC_ASM_1.1326	NA	pink
evm.TU.HIC_ASM_1.1551	NA	pink
evm.TU.HIC_ASM_1.1552	NA	pink
evm.TU.HIC_ASM_1.1553	NA	pink
evm.TU.HIC_ASM_1.1838	NA	pink
evm.TU.HIC_ASM_1.188	NA	pink
evm.TU.HIC_ASM_1.234	NA	pink
evm.TU.HIC_ASM_1.2521	NA	pink
evm.TU.HIC_ASM_1.753	NA	pink
evm.TU.HIC_ASM_10.1216	NA	pink
evm.TU.HIC_ASM_10.370	NA	pink
evm.TU.HIC_ASM_10.384	NA	pink
evm.TU.HIC_ASM_10.627	NA	pink
evm.TU.HIC_ASM_10.688	NA	pink
evm.TU.HIC_ASM_10.722	NA	pink
evm.TU.HIC_ASM_10.789	NA	pink
evm.TU.HIC_ASM_10.998	NA	pink
evm.TU.HIC_ASM_11.1143	NA	pink
evm.TU.HIC_ASM_11.1337	NA	pink
evm.TU.HIC_ASM_11.231	NA	pink
evm.TU.HIC_ASM_11.336	NA	pink
evm.TU.HIC_ASM_11.539	NA	pink
evm.TU.HIC_ASM_11.79	NA	pink
evm.TU.HIC_ASM_11.910	NA	pink
evm.TU.HIC_ASM_11.990	NA	pink
evm.TU.HIC_ASM_12.1138	NA	pink
evm.TU.HIC_ASM_12.156	NA	pink
evm.TU.HIC_ASM_12.158	NA	pink
evm.TU.HIC_ASM_12.288	NA	pink
evm.TU.HIC_ASM_12.74	NA	pink
evm.TU.HIC_ASM_12.881	NA	pink
evm.TU.HIC_ASM_12.94	NA	pink
evm.TU.HIC_ASM_12.960	NA	pink
evm.TU.HIC_ASM_12.982	NA	pink
evm.TU.HIC_ASM_13.1023	NA	pink
evm.TU.HIC_ASM_13.317	NA	pink
evm.TU.HIC_ASM_13.650	NA	pink
evm.TU.HIC_ASM_13.829	NA	pink
evm.TU.HIC_ASM_13.925	NA	pink
evm.TU.HIC_ASM_13.994	NA	pink
evm.TU.HIC_ASM_14.1005	NA	pink
evm.TU.HIC_ASM_14.1025	NA	pink
evm.TU.HIC_ASM_14.1031	NA	pink
evm.TU.HIC_ASM_14.1062	NA	pink
evm.TU.HIC_ASM_14.1153	NA	pink
evm.TU.HIC_ASM_14.651	NA	pink
evm.TU.HIC_ASM_14.668	NA	pink
evm.TU.HIC_ASM_14.674	NA	pink
evm.TU.HIC_ASM_14.745	NA	pink
evm.TU.HIC_ASM_14.747	NA	pink
evm.TU.HIC_ASM_14.875	NA	pink
evm.TU.HIC_ASM_15.1016	NA	pink
evm.TU.HIC_ASM_15.1314	NA	pink
evm.TU.HIC_ASM_15.1353	NA	pink
evm.TU.HIC_ASM_15.1374	NA	pink
evm.TU.HIC_ASM_15.1438	NA	pink
evm.TU.HIC_ASM_15.1682_evm.TU.HIC_ASM_15.1684	NA	pink
evm.TU.HIC_ASM_15.1998	NA	pink
evm.TU.HIC_ASM_15.226	NA	pink
evm.TU.HIC_ASM_15.2550	NA	pink
evm.TU.HIC_ASM_15.2629	NA	pink
evm.TU.HIC_ASM_15.361	NA	pink
evm.TU.HIC_ASM_15.513	NA	pink
evm.TU.HIC_ASM_15.770	NA	pink
evm.TU.HIC_ASM_15.784	NA	pink
evm.TU.HIC_ASM_15.928	NA	pink
evm.TU.HIC_ASM_16.426	NA	pink
evm.TU.HIC_ASM_16.469	NA	pink
evm.TU.HIC_ASM_16.483	NA	pink
evm.TU.HIC_ASM_16.82	NA	pink
evm.TU.HIC_ASM_16.829	NA	pink
evm.TU.HIC_ASM_16.830	NA	pink
evm.TU.HIC_ASM_16.851	NA	pink
evm.TU.HIC_ASM_16.907	NA	pink
evm.TU.HIC_ASM_16.940	NA	pink
evm.TU.HIC_ASM_16.983	NA	pink
evm.TU.HIC_ASM_17.11	NA	pink
evm.TU.HIC_ASM_17.1141	NA	pink
evm.TU.HIC_ASM_17.1240	NA	pink
evm.TU.HIC_ASM_17.1445	NA	pink
evm.TU.HIC_ASM_17.1447	NA	pink
evm.TU.HIC_ASM_17.325	NA	pink
evm.TU.HIC_ASM_17.328	NA	pink
evm.TU.HIC_ASM_17.329	NA	pink
evm.TU.HIC_ASM_17.757	NA	pink
evm.TU.HIC_ASM_17.771	NA	pink
evm.TU.HIC_ASM_18.1058	NA	pink
evm.TU.HIC_ASM_18.1206	NA	pink
evm.TU.HIC_ASM_18.1253	NA	pink
evm.TU.HIC_ASM_18.136	NA	pink
evm.TU.HIC_ASM_18.163	NA	pink
evm.TU.HIC_ASM_18.316	NA	pink
evm.TU.HIC_ASM_18.37	NA	pink
evm.TU.HIC_ASM_18.891	NA	pink
evm.TU.HIC_ASM_18.954	NA	pink
evm.TU.HIC_ASM_2.1032	NA	pink
evm.TU.HIC_ASM_2.1222	NA	pink
evm.TU.HIC_ASM_2.1315	NA	pink
evm.TU.HIC_ASM_2.335	NA	pink
evm.TU.HIC_ASM_2.404	NA	pink
evm.TU.HIC_ASM_2.455	NA	pink
evm.TU.HIC_ASM_2.581	NA	pink
evm.TU.HIC_ASM_2.703	NA	pink
evm.TU.HIC_ASM_2.704	NA	pink
evm.TU.HIC_ASM_2.751	NA	pink
evm.TU.HIC_ASM_3.1137	NA	pink
evm.TU.HIC_ASM_3.1173	NA	pink
evm.TU.HIC_ASM_3.1363	NA	pink
evm.TU.HIC_ASM_3.1484	NA	pink
evm.TU.HIC_ASM_3.1894	NA	pink
evm.TU.HIC_ASM_3.1969	NA	pink
evm.TU.HIC_ASM_3.2101	NA	pink
evm.TU.HIC_ASM_3.2193	NA	pink
evm.TU.HIC_ASM_3.2283	NA	pink
evm.TU.HIC_ASM_3.576	NA	pink
evm.TU.HIC_ASM_3.72	NA	pink
evm.TU.HIC_ASM_3.73	NA	pink
evm.TU.HIC_ASM_4.1186	NA	pink
evm.TU.HIC_ASM_4.1299	NA	pink
evm.TU.HIC_ASM_4.1359	NA	pink
evm.TU.HIC_ASM_4.1732	NA	pink
evm.TU.HIC_ASM_4.722	NA	pink
evm.TU.HIC_ASM_4.828	NA	pink
evm.TU.HIC_ASM_4.844	NA	pink
evm.TU.HIC_ASM_5.196	NA	pink
evm.TU.HIC_ASM_5.563	NA	pink
evm.TU.HIC_ASM_5.676	NA	pink
evm.TU.HIC_ASM_6.1066	NA	pink
evm.TU.HIC_ASM_6.116	NA	pink
evm.TU.HIC_ASM_6.1167	NA	pink
evm.TU.HIC_ASM_6.117	NA	pink
evm.TU.HIC_ASM_6.149	NA	pink
evm.TU.HIC_ASM_6.1735	NA	pink
evm.TU.HIC_ASM_6.2111	NA	pink
evm.TU.HIC_ASM_6.2160	NA	pink
evm.TU.HIC_ASM_6.2303	NA	pink
evm.TU.HIC_ASM_6.2304	NA	pink
evm.TU.HIC_ASM_6.2590	NA	pink
evm.TU.HIC_ASM_6.2594	NA	pink
evm.TU.HIC_ASM_6.2922	NA	pink
evm.TU.HIC_ASM_6.2983	NA	pink
evm.TU.HIC_ASM_6.2990	NA	pink
evm.TU.HIC_ASM_6.3416	NA	pink
evm.TU.HIC_ASM_6.3612	NA	pink
evm.TU.HIC_ASM_6.3675	NA	pink
evm.TU.HIC_ASM_6.3703	NA	pink
evm.TU.HIC_ASM_6.3969	NA	pink
evm.TU.HIC_ASM_6.4012	NA	pink
evm.TU.HIC_ASM_6.4048	NA	pink
evm.TU.HIC_ASM_6.407	NA	pink
evm.TU.HIC_ASM_6.548	NA	pink
evm.TU.HIC_ASM_6.779	NA	pink
evm.TU.HIC_ASM_7.1175	NA	pink
evm.TU.HIC_ASM_7.1294	NA	pink
evm.TU.HIC_ASM_7.1582	NA	pink
evm.TU.HIC_ASM_7.160	NA	pink
evm.TU.HIC_ASM_7.1643	NA	pink
evm.TU.HIC_ASM_7.1774	NA	pink
evm.TU.HIC_ASM_7.1885	NA	pink
evm.TU.HIC_ASM_7.1915	NA	pink
evm.TU.HIC_ASM_7.1916	NA	pink
evm.TU.HIC_ASM_7.2032	NA	pink
evm.TU.HIC_ASM_7.2355	NA	pink
evm.TU.HIC_ASM_7.2487	NA	pink
evm.TU.HIC_ASM_7.444	NA	pink
evm.TU.HIC_ASM_7.506	NA	pink
evm.TU.HIC_ASM_7.822	NA	pink
evm.TU.HIC_ASM_7.851	NA	pink
evm.TU.HIC_ASM_7.875	NA	pink
evm.TU.HIC_ASM_7.888	NA	pink
evm.TU.HIC_ASM_7.917	NA	pink
evm.TU.HIC_ASM_8.1047	NA	pink
evm.TU.HIC_ASM_8.1073	NA	pink
evm.TU.HIC_ASM_8.1231	NA	pink
evm.TU.HIC_ASM_8.1677	NA	pink
evm.TU.HIC_ASM_8.1771	NA	pink
evm.TU.HIC_ASM_8.404	NA	pink
evm.TU.HIC_ASM_8.581	NA	pink
evm.TU.HIC_ASM_8.582	NA	pink
evm.TU.HIC_ASM_8.647	NA	pink
evm.TU.HIC_ASM_8.738	NA	pink
evm.TU.HIC_ASM_8.812	NA	pink
evm.TU.HIC_ASM_8.920	NA	pink
evm.TU.HIC_ASM_9.150	NA	pink
evm.TU.HIC_ASM_9.151	NA	pink
evm.TU.HIC_ASM_9.1527	NA	pink
evm.TU.HIC_ASM_9.1797	NA	pink
evm.TU.HIC_ASM_9.242	NA	pink
evm.TU.HIC_ASM_9.320	NA	pink
evm.TU.HIC_ASM_9.408	NA	pink
evm.TU.HIC_ASM_9.755	NA	pink
evm.TU.HIC_ASM_9.918	NA	pink
evm.TU.ORIGINAL_183__FRAGMENT_2.1	NA	pink
evm.TU.ORIGINAL_183__FRAGMENT_2.2	NA	pink
evm.TU.ORIGINAL_247__FRAGMENT_2.38	NA	pink
evm.TU.ORIGINAL_247__FRAGMENT_2.39	NA	pink
evm.TU.ORIGINAL_394.33	NA	pink
evm.TU.ORIGINAL_494.5	NA	pink
PB.4156	NA	pink
PB.3569	NA	pink
PB.9590	NA	pink
PB.21349	NA	pink
PB.3441	NA	pink
PB.3671	NA	pink
PB.2159	NA	pink
PB.2849	NA	pink
