nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_17__FRAGMENT_2.18	NA	salmon
evm.TU.FRAGSCAFF_44__FRAGMENT_2.37	NA	salmon
evm.TU.FRAGSCAFF_47__FRAGMENT_3.13	NA	salmon
evm.TU.FRAGSCAFF_75__FRAGMENT_3.15	NA	salmon
evm.TU.HIC_ASM_0.184	NA	salmon
evm.TU.HIC_ASM_0.218	NA	salmon
evm.TU.HIC_ASM_0.289	NA	salmon
evm.TU.HIC_ASM_0.403	NA	salmon
evm.TU.HIC_ASM_0.421	NA	salmon
evm.TU.HIC_ASM_0.441	NA	salmon
evm.TU.HIC_ASM_0.442	NA	salmon
evm.TU.HIC_ASM_0.478	NA	salmon
evm.TU.HIC_ASM_0.520	NA	salmon
evm.TU.HIC_ASM_0.530	NA	salmon
evm.TU.HIC_ASM_0.589	NA	salmon
evm.TU.HIC_ASM_0.91	NA	salmon
evm.TU.HIC_ASM_0.957	NA	salmon
evm.TU.HIC_ASM_0.972	NA	salmon
evm.TU.HIC_ASM_0.986	NA	salmon
evm.TU.HIC_ASM_1.102	NA	salmon
evm.TU.HIC_ASM_1.1023	NA	salmon
evm.TU.HIC_ASM_1.1038	NA	salmon
evm.TU.HIC_ASM_1.1072	NA	salmon
evm.TU.HIC_ASM_1.1102	NA	salmon
evm.TU.HIC_ASM_1.1230	NA	salmon
evm.TU.HIC_ASM_1.1490	NA	salmon
evm.TU.HIC_ASM_1.1621	NA	salmon
evm.TU.HIC_ASM_1.1715	NA	salmon
evm.TU.HIC_ASM_1.2035	NA	salmon
evm.TU.HIC_ASM_1.508	NA	salmon
evm.TU.HIC_ASM_1.760	NA	salmon
evm.TU.HIC_ASM_1.917	NA	salmon
evm.TU.HIC_ASM_10.1176	NA	salmon
evm.TU.HIC_ASM_10.352	NA	salmon
evm.TU.HIC_ASM_10.356	NA	salmon
evm.TU.HIC_ASM_10.427	NA	salmon
evm.TU.HIC_ASM_10.489	NA	salmon
evm.TU.HIC_ASM_10.490	NA	salmon
evm.TU.HIC_ASM_10.495	NA	salmon
evm.TU.HIC_ASM_10.532	NA	salmon
evm.TU.HIC_ASM_10.771	NA	salmon
evm.TU.HIC_ASM_10.859	NA	salmon
evm.TU.HIC_ASM_11.104	NA	salmon
evm.TU.HIC_ASM_11.1083	NA	salmon
evm.TU.HIC_ASM_11.1155	NA	salmon
evm.TU.HIC_ASM_11.1156	NA	salmon
evm.TU.HIC_ASM_11.172	NA	salmon
evm.TU.HIC_ASM_11.229	NA	salmon
evm.TU.HIC_ASM_11.260	NA	salmon
evm.TU.HIC_ASM_11.440	NA	salmon
evm.TU.HIC_ASM_11.49	NA	salmon
evm.TU.HIC_ASM_11.50	NA	salmon
evm.TU.HIC_ASM_11.525	NA	salmon
evm.TU.HIC_ASM_11.535	NA	salmon
evm.TU.HIC_ASM_11.595	NA	salmon
evm.TU.HIC_ASM_11.80	NA	salmon
evm.TU.HIC_ASM_11.81	NA	salmon
evm.TU.HIC_ASM_12.1125	NA	salmon
evm.TU.HIC_ASM_12.1184	NA	salmon
evm.TU.HIC_ASM_12.168	NA	salmon
evm.TU.HIC_ASM_12.18	NA	salmon
evm.TU.HIC_ASM_12.203	NA	salmon
evm.TU.HIC_ASM_12.289	NA	salmon
evm.TU.HIC_ASM_12.301	NA	salmon
evm.TU.HIC_ASM_12.779	NA	salmon
evm.TU.HIC_ASM_13.1054	NA	salmon
evm.TU.HIC_ASM_13.1125	NA	salmon
evm.TU.HIC_ASM_13.1163	NA	salmon
evm.TU.HIC_ASM_13.1232	NA	salmon
evm.TU.HIC_ASM_13.1338	NA	salmon
evm.TU.HIC_ASM_13.1346	NA	salmon
evm.TU.HIC_ASM_13.1375	NA	salmon
evm.TU.HIC_ASM_13.337	NA	salmon
evm.TU.HIC_ASM_13.359	NA	salmon
evm.TU.HIC_ASM_13.368	NA	salmon
evm.TU.HIC_ASM_13.386	NA	salmon
evm.TU.HIC_ASM_13.467	NA	salmon
evm.TU.HIC_ASM_13.601	NA	salmon
evm.TU.HIC_ASM_13.700	NA	salmon
evm.TU.HIC_ASM_14.1052	NA	salmon
evm.TU.HIC_ASM_14.256	NA	salmon
evm.TU.HIC_ASM_14.432	NA	salmon
evm.TU.HIC_ASM_14.452	NA	salmon
evm.TU.HIC_ASM_14.487	NA	salmon
evm.TU.HIC_ASM_14.549	NA	salmon
evm.TU.HIC_ASM_14.971	NA	salmon
evm.TU.HIC_ASM_15.1255	NA	salmon
evm.TU.HIC_ASM_15.1267	NA	salmon
evm.TU.HIC_ASM_15.1428	NA	salmon
evm.TU.HIC_ASM_15.1848	NA	salmon
evm.TU.HIC_ASM_15.2110	NA	salmon
evm.TU.HIC_ASM_15.2123	NA	salmon
evm.TU.HIC_ASM_15.2140	NA	salmon
evm.TU.HIC_ASM_15.219	NA	salmon
evm.TU.HIC_ASM_15.2339	NA	salmon
evm.TU.HIC_ASM_15.2364	NA	salmon
evm.TU.HIC_ASM_15.2484	NA	salmon
evm.TU.HIC_ASM_15.2485	NA	salmon
evm.TU.HIC_ASM_15.2581	NA	salmon
evm.TU.HIC_ASM_15.2630	NA	salmon
evm.TU.HIC_ASM_15.2657	NA	salmon
evm.TU.HIC_ASM_15.391	NA	salmon
evm.TU.HIC_ASM_15.71	NA	salmon
evm.TU.HIC_ASM_15.815	NA	salmon
evm.TU.HIC_ASM_15.823	NA	salmon
evm.TU.HIC_ASM_15.986	NA	salmon
evm.TU.HIC_ASM_16.1050	NA	salmon
evm.TU.HIC_ASM_16.1143	NA	salmon
evm.TU.HIC_ASM_16.1150	NA	salmon
evm.TU.HIC_ASM_16.122	NA	salmon
evm.TU.HIC_ASM_16.1287	NA	salmon
evm.TU.HIC_ASM_16.1288	NA	salmon
evm.TU.HIC_ASM_16.14	NA	salmon
evm.TU.HIC_ASM_16.260	NA	salmon
evm.TU.HIC_ASM_16.322	NA	salmon
