nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_68__FRAGMENT_2.2	NA	yellow
evm.TU.FRAGSCAFF_75__FRAGMENT_3.49	NA	yellow
evm.TU.FRAGSCAFF_79__FRAGMENT_1.9	NA	yellow
evm.TU.FRAGSCAFF_89__FRAGMENT_1.15	NA	yellow
evm.TU.FRAGSCAFF_96__FRAGMENT_3.1	NA	yellow
evm.TU.HIC_ASM_0.115	NA	yellow
evm.TU.HIC_ASM_0.150	NA	yellow
evm.TU.HIC_ASM_0.601	NA	yellow
evm.TU.HIC_ASM_0.98	NA	yellow
evm.TU.HIC_ASM_1.1332	NA	yellow
evm.TU.HIC_ASM_1.1481	NA	yellow
evm.TU.HIC_ASM_1.149	NA	yellow
evm.TU.HIC_ASM_1.1509	NA	yellow
evm.TU.HIC_ASM_1.1515	NA	yellow
evm.TU.HIC_ASM_1.1522	NA	yellow
evm.TU.HIC_ASM_1.1532	NA	yellow
evm.TU.HIC_ASM_1.1694	NA	yellow
evm.TU.HIC_ASM_1.1700	NA	yellow
evm.TU.HIC_ASM_1.2042	NA	yellow
evm.TU.HIC_ASM_1.2218	NA	yellow
evm.TU.HIC_ASM_1.2305	NA	yellow
evm.TU.HIC_ASM_1.231	NA	yellow
evm.TU.HIC_ASM_1.235	NA	yellow
evm.TU.HIC_ASM_1.2494	NA	yellow
evm.TU.HIC_ASM_1.279	NA	yellow
evm.TU.HIC_ASM_1.419	NA	yellow
evm.TU.HIC_ASM_1.586	NA	yellow
evm.TU.HIC_ASM_1.652	NA	yellow
evm.TU.HIC_ASM_1.696	NA	yellow
evm.TU.HIC_ASM_1.849	NA	yellow
evm.TU.HIC_ASM_1.998	NA	yellow
evm.TU.HIC_ASM_10.1068	NA	yellow
evm.TU.HIC_ASM_10.1132	NA	yellow
evm.TU.HIC_ASM_10.1166	NA	yellow
evm.TU.HIC_ASM_10.415	NA	yellow
evm.TU.HIC_ASM_10.440	NA	yellow
evm.TU.HIC_ASM_10.464	NA	yellow
evm.TU.HIC_ASM_10.472	NA	yellow
evm.TU.HIC_ASM_10.543	NA	yellow
evm.TU.HIC_ASM_10.675	NA	yellow
evm.TU.HIC_ASM_10.723	NA	yellow
evm.TU.HIC_ASM_10.724	NA	yellow
evm.TU.HIC_ASM_10.830	NA	yellow
evm.TU.HIC_ASM_10.850	NA	yellow
evm.TU.HIC_ASM_10.851	NA	yellow
evm.TU.HIC_ASM_10.909	NA	yellow
evm.TU.HIC_ASM_10.912	NA	yellow
evm.TU.HIC_ASM_10.97	NA	yellow
evm.TU.HIC_ASM_10.978	NA	yellow
evm.TU.HIC_ASM_11.166	NA	yellow
evm.TU.HIC_ASM_11.208	NA	yellow
evm.TU.HIC_ASM_11.409	NA	yellow
evm.TU.HIC_ASM_11.720	NA	yellow
evm.TU.HIC_ASM_11.78	NA	yellow
evm.TU.HIC_ASM_12.1	NA	yellow
evm.TU.HIC_ASM_12.1073	NA	yellow
evm.TU.HIC_ASM_12.26	NA	yellow
evm.TU.HIC_ASM_12.357	NA	yellow
evm.TU.HIC_ASM_12.701	NA	yellow
evm.TU.HIC_ASM_12.895	NA	yellow
evm.TU.HIC_ASM_12.904	NA	yellow
evm.TU.HIC_ASM_13.1321	NA	yellow
evm.TU.HIC_ASM_13.1402	NA	yellow
evm.TU.HIC_ASM_13.220	NA	yellow
evm.TU.HIC_ASM_13.353	NA	yellow
evm.TU.HIC_ASM_13.756	NA	yellow
evm.TU.HIC_ASM_13.854	NA	yellow
evm.TU.HIC_ASM_14.1021	NA	yellow
evm.TU.HIC_ASM_14.109	NA	yellow
evm.TU.HIC_ASM_14.1173	NA	yellow
evm.TU.HIC_ASM_14.201	NA	yellow
evm.TU.HIC_ASM_14.580	NA	yellow
evm.TU.HIC_ASM_14.581	NA	yellow
evm.TU.HIC_ASM_14.641	NA	yellow
evm.TU.HIC_ASM_14.665	NA	yellow
evm.TU.HIC_ASM_14.752	NA	yellow
evm.TU.HIC_ASM_15.1234	NA	yellow
evm.TU.HIC_ASM_15.1317	NA	yellow
evm.TU.HIC_ASM_15.1558	NA	yellow
evm.TU.HIC_ASM_15.1742	NA	yellow
evm.TU.HIC_ASM_15.1900	NA	yellow
evm.TU.HIC_ASM_15.1969	NA	yellow
evm.TU.HIC_ASM_15.2256	NA	yellow
evm.TU.HIC_ASM_15.2403	NA	yellow
evm.TU.HIC_ASM_15.2413	NA	yellow
evm.TU.HIC_ASM_15.2504	NA	yellow
evm.TU.HIC_ASM_15.2523	NA	yellow
evm.TU.HIC_ASM_15.2529	NA	yellow
evm.TU.HIC_ASM_15.269	NA	yellow
evm.TU.HIC_ASM_15.304	NA	yellow
evm.TU.HIC_ASM_15.532	NA	yellow
evm.TU.HIC_ASM_15.625	NA	yellow
evm.TU.HIC_ASM_15.657	NA	yellow
evm.TU.HIC_ASM_15.73	NA	yellow
evm.TU.HIC_ASM_15.81	NA	yellow
evm.TU.HIC_ASM_15.957	NA	yellow
evm.TU.HIC_ASM_16.1007	NA	yellow
evm.TU.HIC_ASM_16.1008	NA	yellow
evm.TU.HIC_ASM_16.1129	NA	yellow
evm.TU.HIC_ASM_16.1139	NA	yellow
evm.TU.HIC_ASM_16.1165	NA	yellow
evm.TU.HIC_ASM_16.1417	NA	yellow
evm.TU.HIC_ASM_16.25	NA	yellow
evm.TU.HIC_ASM_16.285	NA	yellow
evm.TU.HIC_ASM_16.302	NA	yellow
