nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_21__FRAGMENT_1.19	NA	greenyellow
evm.TU.FRAGSCAFF_27__FRAGMENT_2.3	NA	greenyellow
evm.TU.FRAGSCAFF_44__FRAGMENT_2.23	NA	greenyellow
evm.TU.FRAGSCAFF_44__FRAGMENT_2.40	NA	greenyellow
evm.TU.HIC_ASM_0.209	NA	greenyellow
evm.TU.HIC_ASM_0.210	NA	greenyellow
evm.TU.HIC_ASM_0.435	NA	greenyellow
evm.TU.HIC_ASM_0.509	NA	greenyellow
evm.TU.HIC_ASM_0.543	NA	greenyellow
evm.TU.HIC_ASM_0.585	NA	greenyellow
evm.TU.HIC_ASM_0.590	NA	greenyellow
evm.TU.HIC_ASM_0.899	NA	greenyellow
evm.TU.HIC_ASM_1.1019	NA	greenyellow
evm.TU.HIC_ASM_1.110	NA	greenyellow
evm.TU.HIC_ASM_1.1107	NA	greenyellow
evm.TU.HIC_ASM_1.1297	NA	greenyellow
evm.TU.HIC_ASM_1.1475	NA	greenyellow
evm.TU.HIC_ASM_1.1850	NA	greenyellow
evm.TU.HIC_ASM_1.2536	NA	greenyellow
evm.TU.HIC_ASM_1.291	NA	greenyellow
evm.TU.HIC_ASM_1.336	NA	greenyellow
evm.TU.HIC_ASM_1.681	NA	greenyellow
evm.TU.HIC_ASM_10.312	NA	greenyellow
evm.TU.HIC_ASM_10.323	NA	greenyellow
evm.TU.HIC_ASM_11.282	NA	greenyellow
evm.TU.HIC_ASM_11.961	NA	greenyellow
evm.TU.HIC_ASM_12.137	NA	greenyellow
evm.TU.HIC_ASM_12.138	NA	greenyellow
evm.TU.HIC_ASM_12.31	NA	greenyellow
evm.TU.HIC_ASM_12.312	NA	greenyellow
evm.TU.HIC_ASM_12.800	NA	greenyellow
evm.TU.HIC_ASM_13.1001	NA	greenyellow
evm.TU.HIC_ASM_13.1196	NA	greenyellow
evm.TU.HIC_ASM_13.1197	NA	greenyellow
evm.TU.HIC_ASM_13.1198	NA	greenyellow
evm.TU.HIC_ASM_13.1265	NA	greenyellow
evm.TU.HIC_ASM_13.1266	NA	greenyellow
evm.TU.HIC_ASM_13.1293	NA	greenyellow
evm.TU.HIC_ASM_13.1298	NA	greenyellow
evm.TU.HIC_ASM_13.426	NA	greenyellow
evm.TU.HIC_ASM_13.652	NA	greenyellow
evm.TU.HIC_ASM_14.1187	NA	greenyellow
evm.TU.HIC_ASM_14.213	NA	greenyellow
evm.TU.HIC_ASM_14.288	NA	greenyellow
evm.TU.HIC_ASM_14.342	NA	greenyellow
evm.TU.HIC_ASM_14.372	NA	greenyellow
evm.TU.HIC_ASM_14.446	NA	greenyellow
evm.TU.HIC_ASM_14.449	NA	greenyellow
evm.TU.HIC_ASM_14.492	NA	greenyellow
evm.TU.HIC_ASM_14.54	NA	greenyellow
evm.TU.HIC_ASM_14.627	NA	greenyellow
evm.TU.HIC_ASM_15.1224	NA	greenyellow
evm.TU.HIC_ASM_15.1683	NA	greenyellow
evm.TU.HIC_ASM_15.2172	NA	greenyellow
evm.TU.HIC_ASM_15.2311	NA	greenyellow
evm.TU.HIC_ASM_15.2480	NA	greenyellow
evm.TU.HIC_ASM_15.2515	NA	greenyellow
evm.TU.HIC_ASM_15.2533	NA	greenyellow
evm.TU.HIC_ASM_15.2639	NA	greenyellow
evm.TU.HIC_ASM_15.785	NA	greenyellow
evm.TU.HIC_ASM_16.1039	NA	greenyellow
evm.TU.HIC_ASM_16.1113	NA	greenyellow
evm.TU.HIC_ASM_16.1115	NA	greenyellow
evm.TU.HIC_ASM_16.306	NA	greenyellow
evm.TU.HIC_ASM_16.676	NA	greenyellow
evm.TU.HIC_ASM_16.964	NA	greenyellow
evm.TU.HIC_ASM_17.1136	NA	greenyellow
evm.TU.HIC_ASM_17.1161	NA	greenyellow
evm.TU.HIC_ASM_17.1267	NA	greenyellow
evm.TU.HIC_ASM_17.1268	NA	greenyellow
evm.TU.HIC_ASM_17.338	NA	greenyellow
evm.TU.HIC_ASM_17.368	NA	greenyellow
evm.TU.HIC_ASM_17.483	NA	greenyellow
evm.TU.HIC_ASM_17.565	NA	greenyellow
evm.TU.HIC_ASM_18.1093	NA	greenyellow
evm.TU.HIC_ASM_18.1205	NA	greenyellow
evm.TU.HIC_ASM_18.1212	NA	greenyellow
evm.TU.HIC_ASM_18.420	NA	greenyellow
evm.TU.HIC_ASM_18.51	NA	greenyellow
evm.TU.HIC_ASM_18.64	NA	greenyellow
evm.TU.HIC_ASM_18.788	NA	greenyellow
evm.TU.HIC_ASM_2.1029	NA	greenyellow
