nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_96__FRAGMENT_3.1	NA	tan
evm.TU.HIC_ASM_1.1481	NA	tan
evm.TU.HIC_ASM_1.149	NA	tan
evm.TU.HIC_ASM_1.1515	NA	tan
evm.TU.HIC_ASM_1.1522	NA	tan
evm.TU.HIC_ASM_1.2305	NA	tan
evm.TU.HIC_ASM_1.849	NA	tan
evm.TU.HIC_ASM_1.998	NA	tan
evm.TU.HIC_ASM_10.1132	NA	tan
evm.TU.HIC_ASM_10.415	NA	tan
evm.TU.HIC_ASM_10.440	NA	tan
evm.TU.HIC_ASM_10.464	NA	tan
evm.TU.HIC_ASM_10.472	NA	tan
evm.TU.HIC_ASM_10.543	NA	tan
evm.TU.HIC_ASM_10.675	NA	tan
evm.TU.HIC_ASM_10.723	NA	tan
evm.TU.HIC_ASM_10.724	NA	tan
evm.TU.HIC_ASM_10.850	NA	tan
evm.TU.HIC_ASM_10.851	NA	tan
evm.TU.HIC_ASM_10.912	NA	tan
evm.TU.HIC_ASM_11.166	NA	tan
evm.TU.HIC_ASM_11.208	NA	tan
evm.TU.HIC_ASM_11.720	NA	tan
evm.TU.HIC_ASM_11.78	NA	tan
evm.TU.HIC_ASM_12.1	NA	tan
evm.TU.HIC_ASM_12.26	NA	tan
evm.TU.HIC_ASM_12.904	NA	tan
evm.TU.HIC_ASM_13.1402	NA	tan
evm.TU.HIC_ASM_13.756	NA	tan
evm.TU.HIC_ASM_13.854	NA	tan
evm.TU.HIC_ASM_14.580	NA	tan
evm.TU.HIC_ASM_14.581	NA	tan
evm.TU.HIC_ASM_14.641	NA	tan
evm.TU.HIC_ASM_14.665	NA	tan
evm.TU.HIC_ASM_15.1234	NA	tan
evm.TU.HIC_ASM_15.1317	NA	tan
evm.TU.HIC_ASM_15.1558	NA	tan
evm.TU.HIC_ASM_15.2403	NA	tan
evm.TU.HIC_ASM_15.2413	NA	tan
evm.TU.HIC_ASM_15.2523	NA	tan
evm.TU.HIC_ASM_15.269	NA	tan
evm.TU.HIC_ASM_15.657	NA	tan
evm.TU.HIC_ASM_15.73	NA	tan
evm.TU.HIC_ASM_15.81	NA	tan
evm.TU.HIC_ASM_15.957	NA	tan
evm.TU.HIC_ASM_16.1007	NA	tan
evm.TU.HIC_ASM_16.1008	NA	tan
evm.TU.HIC_ASM_16.1129	NA	tan
evm.TU.HIC_ASM_16.1165	NA	tan
evm.TU.HIC_ASM_16.1417	NA	tan
evm.TU.HIC_ASM_16.285	NA	tan
evm.TU.HIC_ASM_16.302	NA	tan
evm.TU.HIC_ASM_17.1307	NA	tan
evm.TU.HIC_ASM_17.1550	NA	tan
evm.TU.HIC_ASM_17.210	NA	tan
evm.TU.HIC_ASM_17.905	NA	tan
evm.TU.HIC_ASM_18.1257	NA	tan
evm.TU.HIC_ASM_18.355	NA	tan
evm.TU.HIC_ASM_18.807	NA	tan
evm.TU.HIC_ASM_18.858	NA	tan
evm.TU.HIC_ASM_2.1228	NA	tan
evm.TU.HIC_ASM_2.1314	NA	tan
evm.TU.HIC_ASM_2.557	NA	tan
evm.TU.HIC_ASM_2.774	NA	tan
evm.TU.HIC_ASM_2.793	NA	tan
evm.TU.HIC_ASM_2.892	NA	tan
evm.TU.HIC_ASM_3.1052	NA	tan
evm.TU.HIC_ASM_3.1088	NA	tan
evm.TU.HIC_ASM_3.1089	NA	tan
evm.TU.HIC_ASM_3.1531	NA	tan
evm.TU.HIC_ASM_3.162	NA	tan
evm.TU.HIC_ASM_3.1757	NA	tan
evm.TU.HIC_ASM_3.1763	NA	tan
evm.TU.HIC_ASM_4.1462	NA	tan
evm.TU.HIC_ASM_4.1510	NA	tan
evm.TU.HIC_ASM_4.169	NA	tan
evm.TU.HIC_ASM_4.316	NA	tan
evm.TU.HIC_ASM_4.49	NA	tan
evm.TU.HIC_ASM_5.1193	NA	tan
evm.TU.HIC_ASM_5.1194	NA	tan
evm.TU.HIC_ASM_5.1195	NA	tan
evm.TU.HIC_ASM_6.1009	NA	tan
evm.TU.HIC_ASM_6.1451	NA	tan
evm.TU.HIC_ASM_6.153	NA	tan
evm.TU.HIC_ASM_6.1905	NA	tan
evm.TU.HIC_ASM_6.2121	NA	tan
evm.TU.HIC_ASM_6.214	NA	tan
evm.TU.HIC_ASM_6.2154	NA	tan
evm.TU.HIC_ASM_6.2239	NA	tan
evm.TU.HIC_ASM_6.2893	NA	tan
evm.TU.HIC_ASM_6.3010	NA	tan
evm.TU.HIC_ASM_6.307	NA	tan
evm.TU.HIC_ASM_6.3709	NA	tan
evm.TU.HIC_ASM_6.3737	NA	tan
evm.TU.HIC_ASM_6.3802	NA	tan
evm.TU.HIC_ASM_6.3923	NA	tan
evm.TU.HIC_ASM_6.4027	NA	tan
evm.TU.HIC_ASM_6.4171	NA	tan
evm.TU.HIC_ASM_6.674	NA	tan
evm.TU.HIC_ASM_7.1747	NA	tan
evm.TU.HIC_ASM_7.1775	NA	tan
evm.TU.HIC_ASM_7.1794	NA	tan
evm.TU.HIC_ASM_7.1799	NA	tan
evm.TU.HIC_ASM_7.1856	NA	tan
evm.TU.HIC_ASM_7.2031	NA	tan
evm.TU.HIC_ASM_7.2134	NA	tan
evm.TU.HIC_ASM_7.2167	NA	tan
evm.TU.HIC_ASM_7.2557	NA	tan
evm.TU.HIC_ASM_7.928	NA	tan
evm.TU.HIC_ASM_8.1675	NA	tan
evm.TU.HIC_ASM_8.1676	NA	tan
evm.TU.HIC_ASM_8.1840	NA	tan
evm.TU.HIC_ASM_8.1841	NA	tan
evm.TU.HIC_ASM_8.2036	NA	tan
evm.TU.HIC_ASM_8.260	NA	tan
evm.TU.HIC_ASM_9.1072	NA	tan
evm.TU.HIC_ASM_9.176	NA	tan
evm.TU.HIC_ASM_9.390	NA	tan
evm.TU.HIC_ASM_9.890	NA	tan
evm.TU.ORIGINAL_131.4	NA	tan
evm.TU.ORIGINAL_134__FRAGMENT_1.43	NA	tan
evm.TU.ORIGINAL_153.36	NA	tan
evm.TU.ORIGINAL_200.6	NA	tan
evm.TU.ORIGINAL_352.1	NA	tan
evm.TU.ORIGINAL_378.22	NA	tan
evm.TU.ORIGINAL_505.8	NA	tan
PB.8956	NA	tan
