nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_26__FRAGMENT_2.5	NA	blue
evm.TU.FRAGSCAFF_75__FRAGMENT_3.23	NA	blue
evm.TU.FRAGSCAFF_75__FRAGMENT_3.45	NA	blue
evm.TU.HIC_ASM_0.375	NA	blue
evm.TU.HIC_ASM_1.172	NA	blue
evm.TU.HIC_ASM_1.2071	NA	blue
evm.TU.HIC_ASM_1.21	NA	blue
evm.TU.HIC_ASM_1.2283	NA	blue
evm.TU.HIC_ASM_1.2385	NA	blue
evm.TU.HIC_ASM_1.258	NA	blue
evm.TU.HIC_ASM_1.35	NA	blue
evm.TU.HIC_ASM_1.624	NA	blue
evm.TU.HIC_ASM_10.1156	NA	blue
evm.TU.HIC_ASM_11.1031	NA	blue
evm.TU.HIC_ASM_11.1161	NA	blue
evm.TU.HIC_ASM_11.1263	NA	blue
evm.TU.HIC_ASM_11.1264	NA	blue
evm.TU.HIC_ASM_11.1376	NA	blue
evm.TU.HIC_ASM_11.28	NA	blue
evm.TU.HIC_ASM_11.280	NA	blue
evm.TU.HIC_ASM_11.317_evm.TU.HIC_ASM_11.318	NA	blue
evm.TU.HIC_ASM_11.567	NA	blue
evm.TU.HIC_ASM_11.868	NA	blue
evm.TU.HIC_ASM_12.1013	NA	blue
evm.TU.HIC_ASM_12.1150	NA	blue
evm.TU.HIC_ASM_12.1269	NA	blue
evm.TU.HIC_ASM_12.52	NA	blue
evm.TU.HIC_ASM_12.864	NA	blue
evm.TU.HIC_ASM_13.1026	NA	blue
evm.TU.HIC_ASM_13.1279	NA	blue
evm.TU.HIC_ASM_13.1360	NA	blue
evm.TU.HIC_ASM_13.1386	NA	blue
evm.TU.HIC_ASM_13.880	NA	blue
evm.TU.HIC_ASM_13.881	NA	blue
evm.TU.HIC_ASM_13.886	NA	blue
evm.TU.HIC_ASM_13.981	NA	blue
evm.TU.HIC_ASM_14.249	NA	blue
evm.TU.HIC_ASM_14.282	NA	blue
evm.TU.HIC_ASM_15.1105	NA	blue
evm.TU.HIC_ASM_15.1237	NA	blue
evm.TU.HIC_ASM_15.1260	NA	blue
evm.TU.HIC_ASM_15.205	NA	blue
evm.TU.HIC_ASM_15.2392	NA	blue
evm.TU.HIC_ASM_15.242	NA	blue
evm.TU.HIC_ASM_15.2571	NA	blue
evm.TU.HIC_ASM_15.365	NA	blue
evm.TU.HIC_ASM_15.531	NA	blue
evm.TU.HIC_ASM_15.718	NA	blue
evm.TU.HIC_ASM_15.840	NA	blue
evm.TU.HIC_ASM_15.865	NA	blue
evm.TU.HIC_ASM_16.1136	NA	blue
evm.TU.HIC_ASM_16.1147	NA	blue
evm.TU.HIC_ASM_16.1198	NA	blue
evm.TU.HIC_ASM_16.1350	NA	blue
evm.TU.HIC_ASM_16.261	NA	blue
evm.TU.HIC_ASM_16.428	NA	blue
evm.TU.HIC_ASM_16.455	NA	blue
evm.TU.HIC_ASM_16.692	NA	blue
evm.TU.HIC_ASM_16.72	NA	blue
evm.TU.HIC_ASM_16.771	NA	blue
evm.TU.HIC_ASM_16.972	NA	blue
evm.TU.HIC_ASM_17.1169	NA	blue
evm.TU.HIC_ASM_17.127	NA	blue
evm.TU.HIC_ASM_17.1390	NA	blue
evm.TU.HIC_ASM_17.18	NA	blue
evm.TU.HIC_ASM_17.213	NA	blue
evm.TU.HIC_ASM_17.35	NA	blue
evm.TU.HIC_ASM_17.5	NA	blue
evm.TU.HIC_ASM_18.1021	NA	blue
evm.TU.HIC_ASM_18.1239	NA	blue
evm.TU.HIC_ASM_18.465	NA	blue
evm.TU.HIC_ASM_18.777	NA	blue
evm.TU.HIC_ASM_2.1040	NA	blue
evm.TU.HIC_ASM_2.1113	NA	blue
evm.TU.HIC_ASM_2.214	NA	blue
evm.TU.HIC_ASM_2.315	NA	blue
evm.TU.HIC_ASM_2.90	NA	blue
evm.TU.HIC_ASM_3.10	NA	blue
evm.TU.HIC_ASM_3.1106	NA	blue
evm.TU.HIC_ASM_3.1728	NA	blue
evm.TU.HIC_ASM_3.1736	NA	blue
evm.TU.HIC_ASM_3.1788	NA	blue
evm.TU.HIC_ASM_3.1937	NA	blue
evm.TU.HIC_ASM_3.287	NA	blue
evm.TU.HIC_ASM_3.45	NA	blue
