fromNode	toNode	weight	direction	fromAltName	toAltName
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_0.44	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_1.1326	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_1.1552	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_1.1553	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_1.188	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_10.627	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_10.722	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_12.288	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_12.960	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_12.982	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_14.1005	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_14.651	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_15.1998	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_15.361	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_16.851	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_16.940	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_17.1240	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_18.316	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_3.1969	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_5.563	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_6.2160	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_6.2990	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_6.3416	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_6.3675	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_6.3969	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_7.1643	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_7.1774	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_7.1885	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_7.822	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_8.738	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_9.1797	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	evm.TU.HIC_ASM_9.242	0.97312781736222	undirected	NA	NA
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	PB.9590	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_1.1326	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_1.1552	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_1.1553	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_1.188	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_10.627	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_10.722	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_12.288	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_12.960	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_12.982	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_14.1005	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_14.651	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_15.1998	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_15.361	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_16.851	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_16.940	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_17.1240	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_18.316	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_3.1969	0.97312781736222	undirected	NA	NA
evm.TU.HIC_ASM_0.44	evm.TU.HIC_ASM_5.563	0.97312781736222	undirected	NA	NA
