nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45	NA	green
evm.TU.FRAGSCAFF_57__FRAGMENT_2.42	NA	green
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1	NA	green
evm.TU.FRAGSCAFF_78__FRAGMENT_1.7	NA	green
evm.TU.HIC_ASM_0.102	NA	green
evm.TU.HIC_ASM_0.243	NA	green
evm.TU.HIC_ASM_0.247	NA	green
evm.TU.HIC_ASM_0.257	NA	green
evm.TU.HIC_ASM_0.612	NA	green
evm.TU.HIC_ASM_0.797	NA	green
evm.TU.HIC_ASM_1.1051	NA	green
evm.TU.HIC_ASM_1.1442	NA	green
evm.TU.HIC_ASM_1.1608	NA	green
evm.TU.HIC_ASM_1.1884	NA	green
evm.TU.HIC_ASM_1.189	NA	green
evm.TU.HIC_ASM_1.2035	NA	green
evm.TU.HIC_ASM_1.2201	NA	green
evm.TU.HIC_ASM_1.2420	NA	green
evm.TU.HIC_ASM_1.565	NA	green
evm.TU.HIC_ASM_1.862	NA	green
evm.TU.HIC_ASM_10.219	NA	green
evm.TU.HIC_ASM_10.315	NA	green
evm.TU.HIC_ASM_10.476	NA	green
evm.TU.HIC_ASM_10.491	NA	green
evm.TU.HIC_ASM_10.495	NA	green
evm.TU.HIC_ASM_10.619	NA	green
evm.TU.HIC_ASM_11.1175	NA	green
evm.TU.HIC_ASM_11.1310	NA	green
evm.TU.HIC_ASM_11.1313	NA	green
evm.TU.HIC_ASM_11.1334	NA	green
evm.TU.HIC_ASM_11.2	NA	green
evm.TU.HIC_ASM_11.22	NA	green
evm.TU.HIC_ASM_11.695	NA	green
evm.TU.HIC_ASM_11.72	NA	green
evm.TU.HIC_ASM_11.885	NA	green
evm.TU.HIC_ASM_12.1184	NA	green
evm.TU.HIC_ASM_12.196	NA	green
evm.TU.HIC_ASM_12.221	NA	green
evm.TU.HIC_ASM_12.77	NA	green
evm.TU.HIC_ASM_12.973	NA	green
evm.TU.HIC_ASM_13.1116	NA	green
evm.TU.HIC_ASM_13.1252	NA	green
evm.TU.HIC_ASM_13.337	NA	green
evm.TU.HIC_ASM_14.1066	NA	green
evm.TU.HIC_ASM_14.271	NA	green
evm.TU.HIC_ASM_14.285	NA	green
evm.TU.HIC_ASM_14.485	NA	green
evm.TU.HIC_ASM_14.670	NA	green
evm.TU.HIC_ASM_14.744	NA	green
evm.TU.HIC_ASM_14.786	NA	green
evm.TU.HIC_ASM_15.1267	NA	green
evm.TU.HIC_ASM_15.1271	NA	green
evm.TU.HIC_ASM_15.1637	NA	green
evm.TU.HIC_ASM_15.169	NA	green
evm.TU.HIC_ASM_15.2245	NA	green
evm.TU.HIC_ASM_15.2309	NA	green
evm.TU.HIC_ASM_15.2339	NA	green
evm.TU.HIC_ASM_15.2516	NA	green
evm.TU.HIC_ASM_15.533	NA	green
evm.TU.HIC_ASM_16.1194	NA	green
evm.TU.HIC_ASM_16.1403	NA	green
evm.TU.HIC_ASM_16.192	NA	green
evm.TU.HIC_ASM_16.327	NA	green
evm.TU.HIC_ASM_16.329	NA	green
evm.TU.HIC_ASM_16.431	NA	green
evm.TU.HIC_ASM_16.503	NA	green
evm.TU.HIC_ASM_16.539	NA	green
evm.TU.HIC_ASM_16.674	NA	green
evm.TU.HIC_ASM_16.688	NA	green
evm.TU.HIC_ASM_16.989	NA	green
evm.TU.HIC_ASM_17.1026	NA	green
evm.TU.HIC_ASM_17.1349	NA	green
evm.TU.HIC_ASM_17.1402	NA	green
evm.TU.HIC_ASM_17.1438	NA	green
evm.TU.HIC_ASM_17.432	NA	green
evm.TU.HIC_ASM_17.617	NA	green
evm.TU.HIC_ASM_17.901	NA	green
evm.TU.HIC_ASM_18.392	NA	green
evm.TU.HIC_ASM_18.864	NA	green
evm.TU.HIC_ASM_2.1042	NA	green
evm.TU.HIC_ASM_2.1045	NA	green
evm.TU.HIC_ASM_2.236	NA	green
evm.TU.HIC_ASM_2.409	NA	green
evm.TU.HIC_ASM_2.576	NA	green
evm.TU.HIC_ASM_2.794	NA	green
evm.TU.HIC_ASM_3.1245	NA	green
evm.TU.HIC_ASM_3.136	NA	green
evm.TU.HIC_ASM_3.142	NA	green
evm.TU.HIC_ASM_3.1799	NA	green
evm.TU.HIC_ASM_3.181	NA	green
evm.TU.HIC_ASM_3.1998	NA	green
evm.TU.HIC_ASM_3.411	NA	green
evm.TU.HIC_ASM_3.477	NA	green
evm.TU.HIC_ASM_3.538	NA	green
evm.TU.HIC_ASM_3.617	NA	green
evm.TU.HIC_ASM_3.917	NA	green
evm.TU.HIC_ASM_4.1405	NA	green
evm.TU.HIC_ASM_4.1515	NA	green
evm.TU.HIC_ASM_4.1523	NA	green
evm.TU.HIC_ASM_4.1688	NA	green
evm.TU.HIC_ASM_4.1715	NA	green
evm.TU.HIC_ASM_4.1740	NA	green
evm.TU.HIC_ASM_4.294	NA	green
evm.TU.HIC_ASM_4.414	NA	green
evm.TU.HIC_ASM_4.475	NA	green
evm.TU.HIC_ASM_4.561	NA	green
evm.TU.HIC_ASM_4.770	NA	green
evm.TU.HIC_ASM_4.875	NA	green
evm.TU.HIC_ASM_5.186	NA	green
evm.TU.HIC_ASM_5.260	NA	green
evm.TU.HIC_ASM_5.458	NA	green
evm.TU.HIC_ASM_5.885	NA	green
evm.TU.HIC_ASM_6.1219	NA	green
evm.TU.HIC_ASM_6.1438	NA	green
evm.TU.HIC_ASM_6.1507	NA	green
evm.TU.HIC_ASM_6.1640	NA	green
evm.TU.HIC_ASM_6.177	NA	green
evm.TU.HIC_ASM_6.1957	NA	green
evm.TU.HIC_ASM_6.1993	NA	green
evm.TU.HIC_ASM_6.200	NA	green
evm.TU.HIC_ASM_6.2095	NA	green
evm.TU.HIC_ASM_6.2098	NA	green
evm.TU.HIC_ASM_6.2164	NA	green
evm.TU.HIC_ASM_6.2283	NA	green
evm.TU.HIC_ASM_6.2386	NA	green
evm.TU.HIC_ASM_6.2534	NA	green
evm.TU.HIC_ASM_6.3034	NA	green
evm.TU.HIC_ASM_6.3035	NA	green
evm.TU.HIC_ASM_6.3091	NA	green
evm.TU.HIC_ASM_6.3100	NA	green
evm.TU.HIC_ASM_6.3122	NA	green
evm.TU.HIC_ASM_6.3161	NA	green
evm.TU.HIC_ASM_6.320	NA	green
evm.TU.HIC_ASM_6.3206	NA	green
evm.TU.HIC_ASM_6.3207	NA	green
evm.TU.HIC_ASM_6.3886	NA	green
evm.TU.HIC_ASM_6.3887	NA	green
evm.TU.HIC_ASM_6.3953	NA	green
evm.TU.HIC_ASM_6.4057	NA	green
evm.TU.HIC_ASM_6.4137	NA	green
evm.TU.HIC_ASM_7.105	NA	green
evm.TU.HIC_ASM_7.18	NA	green
evm.TU.HIC_ASM_7.1829	NA	green
evm.TU.HIC_ASM_7.2022	NA	green
evm.TU.HIC_ASM_7.2083	NA	green
evm.TU.HIC_ASM_7.251	NA	green
evm.TU.HIC_ASM_7.470	NA	green
evm.TU.HIC_ASM_7.562	NA	green
evm.TU.HIC_ASM_7.58	NA	green
evm.TU.HIC_ASM_7.707	NA	green
evm.TU.HIC_ASM_7.890	NA	green
evm.TU.HIC_ASM_7.90	NA	green
evm.TU.HIC_ASM_7.904	NA	green
evm.TU.HIC_ASM_8.1101	NA	green
evm.TU.HIC_ASM_8.1182	NA	green
evm.TU.HIC_ASM_8.1212	NA	green
evm.TU.HIC_ASM_8.1425	NA	green
evm.TU.HIC_ASM_8.1435	NA	green
evm.TU.HIC_ASM_8.1575	NA	green
evm.TU.HIC_ASM_8.1638	NA	green
evm.TU.HIC_ASM_8.302	NA	green
evm.TU.HIC_ASM_8.363	NA	green
evm.TU.HIC_ASM_8.364	NA	green
evm.TU.HIC_ASM_8.476	NA	green
evm.TU.HIC_ASM_8.591	NA	green
evm.TU.HIC_ASM_8.685	NA	green
evm.TU.HIC_ASM_8.70	NA	green
evm.TU.HIC_ASM_8.889	NA	green
evm.TU.HIC_ASM_8.899	NA	green
evm.TU.HIC_ASM_9.1617	NA	green
evm.TU.HIC_ASM_9.168	NA	green
evm.TU.HIC_ASM_9.1762	NA	green
evm.TU.HIC_ASM_9.1849	NA	green
evm.TU.HIC_ASM_9.1868	NA	green
evm.TU.HIC_ASM_9.187	NA	green
evm.TU.HIC_ASM_9.1943	NA	green
evm.TU.HIC_ASM_9.203	NA	green
evm.TU.HIC_ASM_9.417	NA	green
evm.TU.HIC_ASM_9.670	NA	green
evm.TU.HIC_ASM_9.822	NA	green
evm.TU.ORIGINAL_130.5	NA	green
evm.TU.ORIGINAL_179__FRAGMENT_1.4	NA	green
evm.TU.ORIGINAL_247__FRAGMENT_1.11	NA	green
