nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45	NA	black
evm.TU.FRAGSCAFF_68__FRAGMENT_1.2	NA	black
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1	NA	black
evm.TU.FRAGSCAFF_72__FRAGMENT_5.2	NA	black
evm.TU.FRAGSCAFF_75__FRAGMENT_3.18	NA	black
evm.TU.FRAGSCAFF_75__FRAGMENT_3.84	NA	black
evm.TU.FRAGSCAFF_90__FRAGMENT_1.16	NA	black
evm.TU.FRAGSCAFF_90__FRAGMENT_1.24	NA	black
evm.TU.HIC_ASM_0.1015	NA	black
evm.TU.HIC_ASM_0.102	NA	black
evm.TU.HIC_ASM_0.119	NA	black
evm.TU.HIC_ASM_0.136	NA	black
evm.TU.HIC_ASM_0.146	NA	black
evm.TU.HIC_ASM_0.247	NA	black
evm.TU.HIC_ASM_0.266	NA	black
evm.TU.HIC_ASM_0.3	NA	black
evm.TU.HIC_ASM_0.366	NA	black
evm.TU.HIC_ASM_0.396	NA	black
evm.TU.HIC_ASM_0.405	NA	black
evm.TU.HIC_ASM_0.506	NA	black
evm.TU.HIC_ASM_0.507	NA	black
evm.TU.HIC_ASM_0.51	NA	black
evm.TU.HIC_ASM_0.594	NA	black
evm.TU.HIC_ASM_0.607	NA	black
evm.TU.HIC_ASM_0.718	NA	black
evm.TU.HIC_ASM_0.719	NA	black
evm.TU.HIC_ASM_0.721	NA	black
evm.TU.HIC_ASM_0.797	NA	black
evm.TU.HIC_ASM_0.936	NA	black
evm.TU.HIC_ASM_1.1251	NA	black
evm.TU.HIC_ASM_1.1296	NA	black
evm.TU.HIC_ASM_1.1302	NA	black
evm.TU.HIC_ASM_1.1315	NA	black
evm.TU.HIC_ASM_1.1333	NA	black
evm.TU.HIC_ASM_1.1440	NA	black
evm.TU.HIC_ASM_1.1442	NA	black
evm.TU.HIC_ASM_1.1595	NA	black
evm.TU.HIC_ASM_1.1608	NA	black
evm.TU.HIC_ASM_1.1629	NA	black
evm.TU.HIC_ASM_1.1694	NA	black
evm.TU.HIC_ASM_1.1787	NA	black
