nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_90__FRAGMENT_1.43	NA	cyan
evm.TU.HIC_ASM_0.1070	NA	cyan
evm.TU.HIC_ASM_0.1079	NA	cyan
evm.TU.HIC_ASM_0.182	NA	cyan
evm.TU.HIC_ASM_0.243	NA	cyan
evm.TU.HIC_ASM_0.257	NA	cyan
evm.TU.HIC_ASM_0.523	NA	cyan
evm.TU.HIC_ASM_0.696	NA	cyan
evm.TU.HIC_ASM_1.1026	NA	cyan
evm.TU.HIC_ASM_1.1430	NA	cyan
evm.TU.HIC_ASM_1.1689	NA	cyan
evm.TU.HIC_ASM_1.503	NA	cyan
evm.TU.HIC_ASM_1.565	NA	cyan
evm.TU.HIC_ASM_1.847	NA	cyan
evm.TU.HIC_ASM_10.1064	NA	cyan
evm.TU.HIC_ASM_10.408	NA	cyan
evm.TU.HIC_ASM_10.426	NA	cyan
evm.TU.HIC_ASM_10.491	NA	cyan
evm.TU.HIC_ASM_10.523	NA	cyan
evm.TU.HIC_ASM_10.59	NA	cyan
evm.TU.HIC_ASM_10.954	NA	cyan
evm.TU.HIC_ASM_10.956	NA	cyan
evm.TU.HIC_ASM_11.1378	NA	cyan
evm.TU.HIC_ASM_12.1126	NA	cyan
evm.TU.HIC_ASM_12.1213	NA	cyan
evm.TU.HIC_ASM_13.146	NA	cyan
evm.TU.HIC_ASM_14.1066	NA	cyan
evm.TU.HIC_ASM_14.411	NA	cyan
evm.TU.HIC_ASM_14.485	NA	cyan
evm.TU.HIC_ASM_15.1433	NA	cyan
evm.TU.HIC_ASM_15.1637	NA	cyan
evm.TU.HIC_ASM_15.1880	NA	cyan
evm.TU.HIC_ASM_15.1935	NA	cyan
evm.TU.HIC_ASM_15.1968	NA	cyan
evm.TU.HIC_ASM_15.2044	NA	cyan
evm.TU.HIC_ASM_16.1334	NA	cyan
evm.TU.HIC_ASM_16.1366	NA	cyan
evm.TU.HIC_ASM_16.329	NA	cyan
evm.TU.HIC_ASM_16.503	NA	cyan
evm.TU.HIC_ASM_16.539	NA	cyan
evm.TU.HIC_ASM_16.773	NA	cyan
evm.TU.HIC_ASM_16.798	NA	cyan
evm.TU.HIC_ASM_17.1024	NA	cyan
evm.TU.HIC_ASM_17.1174	NA	cyan
evm.TU.HIC_ASM_17.400	NA	cyan
evm.TU.HIC_ASM_17.468	NA	cyan
evm.TU.HIC_ASM_18.1158	NA	cyan
evm.TU.HIC_ASM_18.329	NA	cyan
evm.TU.HIC_ASM_18.917	NA	cyan
evm.TU.HIC_ASM_18.952	NA	cyan
evm.TU.HIC_ASM_18.98	NA	cyan
evm.TU.HIC_ASM_2.1312	NA	cyan
evm.TU.HIC_ASM_2.236	NA	cyan
evm.TU.HIC_ASM_2.548	NA	cyan
evm.TU.HIC_ASM_2.693	NA	cyan
evm.TU.HIC_ASM_2.722	NA	cyan
evm.TU.HIC_ASM_2.90	NA	cyan
evm.TU.HIC_ASM_3.1504	NA	cyan
evm.TU.HIC_ASM_3.1527	NA	cyan
evm.TU.HIC_ASM_3.283	NA	cyan
evm.TU.HIC_ASM_3.411	NA	cyan
evm.TU.HIC_ASM_4.1026	NA	cyan
evm.TU.HIC_ASM_4.561	NA	cyan
evm.TU.HIC_ASM_4.671	NA	cyan
evm.TU.HIC_ASM_5.186	NA	cyan
evm.TU.HIC_ASM_5.885	NA	cyan
evm.TU.HIC_ASM_6.1219	NA	cyan
evm.TU.HIC_ASM_6.1507	NA	cyan
evm.TU.HIC_ASM_6.2283	NA	cyan
evm.TU.HIC_ASM_6.2435	NA	cyan
evm.TU.HIC_ASM_6.2753	NA	cyan
evm.TU.HIC_ASM_6.3365	NA	cyan
evm.TU.HIC_ASM_6.350	NA	cyan
evm.TU.HIC_ASM_6.3887	NA	cyan
evm.TU.HIC_ASM_7.1618	NA	cyan
evm.TU.HIC_ASM_7.166	NA	cyan
evm.TU.HIC_ASM_7.1817	NA	cyan
evm.TU.HIC_ASM_7.389	NA	cyan
evm.TU.HIC_ASM_7.458	NA	cyan
evm.TU.HIC_ASM_7.58	NA	cyan
evm.TU.HIC_ASM_8.1638	NA	cyan
evm.TU.HIC_ASM_8.262	NA	cyan
evm.TU.HIC_ASM_8.575	NA	cyan
evm.TU.HIC_ASM_8.685	NA	cyan
evm.TU.HIC_ASM_8.779	NA	cyan
evm.TU.HIC_ASM_9.1051	NA	cyan
evm.TU.HIC_ASM_9.1201	NA	cyan
evm.TU.HIC_ASM_9.18	NA	cyan
evm.TU.HIC_ASM_9.182	NA	cyan
evm.TU.HIC_ASM_9.187	NA	cyan
evm.TU.HIC_ASM_9.921	NA	cyan
evm.TU.ORIGINAL_131.29	NA	cyan
evm.TU.ORIGINAL_131.5	NA	cyan
evm.TU.ORIGINAL_268.4	NA	cyan
evm.TU.ORIGINAL_471.4	NA	cyan
evm.TU.ORIGINAL_484__FRAGMENT_1.7	NA	cyan
evm.TU.ORIGINAL_491.18	NA	cyan
PB.1062	NA	cyan
PB.18588	NA	cyan
PB.9369	NA	cyan
PB.3479	NA	cyan
PB.2816	NA	cyan
PB.3963	NA	cyan
PB.5327	NA	cyan
