nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_104__FRAGMENT_1.8	NA	tan
evm.TU.FRAGSCAFF_17__FRAGMENT_2.17	NA	tan
evm.TU.FRAGSCAFF_21__FRAGMENT_1.19	NA	tan
evm.TU.FRAGSCAFF_27__FRAGMENT_2.3	NA	tan
evm.TU.FRAGSCAFF_29__FRAGMENT_4.31	NA	tan
evm.TU.FRAGSCAFF_44__FRAGMENT_2.23	NA	tan
evm.TU.FRAGSCAFF_44__FRAGMENT_2.40	NA	tan
evm.TU.HIC_ASM_0.10	NA	tan
evm.TU.HIC_ASM_0.198	NA	tan
evm.TU.HIC_ASM_0.209	NA	tan
evm.TU.HIC_ASM_0.210	NA	tan
evm.TU.HIC_ASM_0.253	NA	tan
evm.TU.HIC_ASM_0.435	NA	tan
evm.TU.HIC_ASM_0.509	NA	tan
evm.TU.HIC_ASM_0.543	NA	tan
evm.TU.HIC_ASM_0.585	NA	tan
evm.TU.HIC_ASM_0.590	NA	tan
evm.TU.HIC_ASM_0.620	NA	tan
evm.TU.HIC_ASM_0.78	NA	tan
evm.TU.HIC_ASM_0.82	NA	tan
evm.TU.HIC_ASM_0.899	NA	tan
evm.TU.HIC_ASM_1.1019	NA	tan
evm.TU.HIC_ASM_1.110	NA	tan
evm.TU.HIC_ASM_1.1107	NA	tan
evm.TU.HIC_ASM_1.1297	NA	tan
evm.TU.HIC_ASM_1.1475	NA	tan
evm.TU.HIC_ASM_1.1668	NA	tan
evm.TU.HIC_ASM_1.1774	NA	tan
evm.TU.HIC_ASM_1.1850	NA	tan
evm.TU.HIC_ASM_1.1872	NA	tan
evm.TU.HIC_ASM_1.2029	NA	tan
evm.TU.HIC_ASM_1.2536	NA	tan
evm.TU.HIC_ASM_1.291	NA	tan
evm.TU.HIC_ASM_1.336	NA	tan
evm.TU.HIC_ASM_1.681	NA	tan
evm.TU.HIC_ASM_10.312	NA	tan
evm.TU.HIC_ASM_10.323	NA	tan
evm.TU.HIC_ASM_10.371	NA	tan
evm.TU.HIC_ASM_10.437	NA	tan
evm.TU.HIC_ASM_10.803	NA	tan
evm.TU.HIC_ASM_11.1405	NA	tan
evm.TU.HIC_ASM_11.282	NA	tan
evm.TU.HIC_ASM_11.425	NA	tan
evm.TU.HIC_ASM_11.511	NA	tan
evm.TU.HIC_ASM_11.737	NA	tan
evm.TU.HIC_ASM_11.961	NA	tan
evm.TU.HIC_ASM_12.1201	NA	tan
evm.TU.HIC_ASM_12.1261	NA	tan
evm.TU.HIC_ASM_12.137	NA	tan
evm.TU.HIC_ASM_12.138	NA	tan
evm.TU.HIC_ASM_12.166	NA	tan
evm.TU.HIC_ASM_12.238	NA	tan
evm.TU.HIC_ASM_12.31	NA	tan
evm.TU.HIC_ASM_12.312	NA	tan
evm.TU.HIC_ASM_12.41	NA	tan
evm.TU.HIC_ASM_12.509	NA	tan
