nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_21__FRAGMENT_1.14	NA	yellow
evm.TU.FRAGSCAFF_49__FRAGMENT_1.15	NA	yellow
evm.TU.FRAGSCAFF_49__FRAGMENT_1.19	NA	yellow
evm.TU.FRAGSCAFF_49__FRAGMENT_2.2	NA	yellow
evm.TU.FRAGSCAFF_68__FRAGMENT_3.2	NA	yellow
evm.TU.FRAGSCAFF_75__FRAGMENT_3.53	NA	yellow
evm.TU.HIC_ASM_0.109	NA	yellow
evm.TU.HIC_ASM_0.245	NA	yellow
evm.TU.HIC_ASM_0.268	NA	yellow
evm.TU.HIC_ASM_0.307	NA	yellow
evm.TU.HIC_ASM_0.313	NA	yellow
evm.TU.HIC_ASM_0.326	NA	yellow
evm.TU.HIC_ASM_0.346	NA	yellow
evm.TU.HIC_ASM_0.45	NA	yellow
evm.TU.HIC_ASM_0.466	NA	yellow
evm.TU.HIC_ASM_0.48	NA	yellow
evm.TU.HIC_ASM_0.514	NA	yellow
evm.TU.HIC_ASM_0.586	NA	yellow
evm.TU.HIC_ASM_0.688	NA	yellow
evm.TU.HIC_ASM_0.975	NA	yellow
evm.TU.HIC_ASM_1.1187	NA	yellow
evm.TU.HIC_ASM_1.1219	NA	yellow
evm.TU.HIC_ASM_1.1274	NA	yellow
evm.TU.HIC_ASM_1.1560	NA	yellow
evm.TU.HIC_ASM_1.1614	NA	yellow
evm.TU.HIC_ASM_1.1721	NA	yellow
evm.TU.HIC_ASM_1.1738	NA	yellow
evm.TU.HIC_ASM_1.251	NA	yellow
evm.TU.HIC_ASM_1.414	NA	yellow
evm.TU.HIC_ASM_1.824	NA	yellow
evm.TU.HIC_ASM_1.842	NA	yellow
evm.TU.HIC_ASM_1.845	NA	yellow
evm.TU.HIC_ASM_10.213	NA	yellow
evm.TU.HIC_ASM_10.275	NA	yellow
evm.TU.HIC_ASM_10.359	NA	yellow
evm.TU.HIC_ASM_10.369	NA	yellow
evm.TU.HIC_ASM_10.40	NA	yellow
evm.TU.HIC_ASM_10.774	NA	yellow
evm.TU.HIC_ASM_10.802	NA	yellow
evm.TU.HIC_ASM_11.1002	NA	yellow
evm.TU.HIC_ASM_11.1172	NA	yellow
evm.TU.HIC_ASM_11.373	NA	yellow
evm.TU.HIC_ASM_11.402	NA	yellow
evm.TU.HIC_ASM_11.692	NA	yellow
evm.TU.HIC_ASM_11.731	NA	yellow
evm.TU.HIC_ASM_11.900	NA	yellow
evm.TU.HIC_ASM_12.1002	NA	yellow
evm.TU.HIC_ASM_12.1199	NA	yellow
evm.TU.HIC_ASM_12.1280	NA	yellow
evm.TU.HIC_ASM_12.1322	NA	yellow
evm.TU.HIC_ASM_12.447	NA	yellow
evm.TU.HIC_ASM_12.965	NA	yellow
evm.TU.HIC_ASM_12.992	NA	yellow
evm.TU.HIC_ASM_13.1177	NA	yellow
evm.TU.HIC_ASM_13.1187	NA	yellow
evm.TU.HIC_ASM_13.167	NA	yellow
evm.TU.HIC_ASM_13.349	NA	yellow
evm.TU.HIC_ASM_13.391	NA	yellow
evm.TU.HIC_ASM_13.614	NA	yellow
evm.TU.HIC_ASM_13.929	NA	yellow
evm.TU.HIC_ASM_14.1185	NA	yellow
evm.TU.HIC_ASM_14.23	NA	yellow
evm.TU.HIC_ASM_14.671	NA	yellow
evm.TU.HIC_ASM_14.672	NA	yellow
evm.TU.HIC_ASM_14.862	NA	yellow
