nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.HIC_ASM_0.311	NA	green
evm.TU.HIC_ASM_0.843	NA	green
evm.TU.HIC_ASM_1.1123	NA	green
evm.TU.HIC_ASM_1.1884	NA	green
evm.TU.HIC_ASM_1.862	NA	green
evm.TU.HIC_ASM_11.72	NA	green
evm.TU.HIC_ASM_12.973	NA	green
evm.TU.HIC_ASM_13.547	NA	green
evm.TU.HIC_ASM_14.182	NA	green
evm.TU.HIC_ASM_14.603	NA	green
evm.TU.HIC_ASM_14.860	NA	green
evm.TU.HIC_ASM_15.1628	NA	green
evm.TU.HIC_ASM_15.2467	NA	green
evm.TU.HIC_ASM_16.48	NA	green
evm.TU.HIC_ASM_16.934	NA	green
evm.TU.HIC_ASM_17.1134	NA	green
evm.TU.HIC_ASM_17.1438	NA	green
evm.TU.HIC_ASM_17.440	NA	green
evm.TU.HIC_ASM_2.1042	NA	green
evm.TU.HIC_ASM_2.576	NA	green
evm.TU.HIC_ASM_3.1000	NA	green
evm.TU.HIC_ASM_3.1134	NA	green
evm.TU.HIC_ASM_3.91	NA	green
evm.TU.HIC_ASM_4.1014	NA	green
evm.TU.HIC_ASM_4.1449	NA	green
evm.TU.HIC_ASM_4.1515	NA	green
evm.TU.HIC_ASM_4.1688	NA	green
evm.TU.HIC_ASM_4.235	NA	green
evm.TU.HIC_ASM_4.475	NA	green
evm.TU.HIC_ASM_4.875	NA	green
evm.TU.HIC_ASM_6.1960	NA	green
evm.TU.HIC_ASM_6.2894	NA	green
evm.TU.HIC_ASM_6.3445	NA	green
evm.TU.HIC_ASM_6.3797	NA	green
evm.TU.HIC_ASM_6.930	NA	green
evm.TU.HIC_ASM_7.1691	NA	green
evm.TU.HIC_ASM_7.2083	NA	green
evm.TU.HIC_ASM_7.2426	NA	green
evm.TU.HIC_ASM_8.1182	NA	green
evm.TU.HIC_ASM_8.1912	NA	green
evm.TU.HIC_ASM_8.363	NA	green
evm.TU.HIC_ASM_8.587	NA	green
evm.TU.HIC_ASM_8.588	NA	green
evm.TU.HIC_ASM_8.591	NA	green
evm.TU.HIC_ASM_8.593	NA	green
evm.TU.HIC_ASM_8.851	NA	green
evm.TU.HIC_ASM_8.933	NA	green
evm.TU.HIC_ASM_8.987	NA	green
evm.TU.HIC_ASM_9.1111	NA	green
evm.TU.HIC_ASM_9.1169	NA	green
evm.TU.HIC_ASM_9.1663	NA	green
evm.TU.HIC_ASM_9.1868	NA	green
evm.TU.ORIGINAL_113.64	NA	green
evm.TU.ORIGINAL_354.1	NA	green
evm.TU.ORIGINAL_429.1	NA	green
evm.TU.ORIGINAL_458.18	NA	green
evm.TU.ORIGINAL_471.3	NA	green
PB.437	NA	green
PB.9218	NA	green
