nodeName	altName	nodeAttr[nodesPresent, ]
evm.TU.FRAGSCAFF_104__FRAGMENT_2.3	NA	magenta
evm.TU.HIC_ASM_0.504	NA	magenta
evm.TU.HIC_ASM_0.647	NA	magenta
evm.TU.HIC_ASM_0.713	NA	magenta
evm.TU.HIC_ASM_0.973	NA	magenta
evm.TU.HIC_ASM_1.189	NA	magenta
evm.TU.HIC_ASM_1.2201	NA	magenta
evm.TU.HIC_ASM_11.618	NA	magenta
evm.TU.HIC_ASM_11.831	NA	magenta
evm.TU.HIC_ASM_12.486	NA	magenta
evm.TU.HIC_ASM_13.293	NA	magenta
evm.TU.HIC_ASM_13.668	NA	magenta
evm.TU.HIC_ASM_14.178	NA	magenta
evm.TU.HIC_ASM_14.486	NA	magenta
evm.TU.HIC_ASM_14.673	NA	magenta
evm.TU.HIC_ASM_15.1107	NA	magenta
evm.TU.HIC_ASM_15.1226	NA	magenta
evm.TU.HIC_ASM_15.1327	NA	magenta
evm.TU.HIC_ASM_15.1498	NA	magenta
evm.TU.HIC_ASM_15.1931	NA	magenta
evm.TU.HIC_ASM_16.659	NA	magenta
evm.TU.HIC_ASM_17.1349	NA	magenta
evm.TU.HIC_ASM_17.1402	NA	magenta
evm.TU.HIC_ASM_17.22	NA	magenta
evm.TU.HIC_ASM_2.1307	NA	magenta
evm.TU.HIC_ASM_2.792	NA	magenta
evm.TU.HIC_ASM_3.1790	NA	magenta
evm.TU.HIC_ASM_4.1379	NA	magenta
evm.TU.HIC_ASM_4.1621	NA	magenta
evm.TU.HIC_ASM_4.879	NA	magenta
evm.TU.HIC_ASM_5.471	NA	magenta
evm.TU.HIC_ASM_5.525	NA	magenta
evm.TU.HIC_ASM_5.653	NA	magenta
evm.TU.HIC_ASM_5.798	NA	magenta
evm.TU.HIC_ASM_6.1471	NA	magenta
evm.TU.HIC_ASM_6.177	NA	magenta
evm.TU.HIC_ASM_6.1862	NA	magenta
evm.TU.HIC_ASM_6.2095	NA	magenta
evm.TU.HIC_ASM_6.2728	NA	magenta
evm.TU.HIC_ASM_6.2889	NA	magenta
evm.TU.HIC_ASM_6.3508	NA	magenta
evm.TU.HIC_ASM_6.3710	NA	magenta
evm.TU.HIC_ASM_7.1509	NA	magenta
evm.TU.HIC_ASM_7.173	NA	magenta
evm.TU.HIC_ASM_7.554	NA	magenta
evm.TU.HIC_ASM_9.1762	NA	magenta
PB.14258	NA	magenta
PB.20327	NA	magenta
PB.9670	NA	magenta
PB.1463	NA	magenta
PB.3510	NA	magenta
PB.23181	NA	magenta
PB.4847	NA	magenta
PB.2656	NA	magenta
PB.22001	NA	magenta
PB.7943	NA	magenta
